"","values","value2"
"6128",0.7,0.7
"6129",NA,NA
"6130",0.5,0.5
"6131",NA,NA
"6132",0.5,0.5
"6133",NA,NA
"6134",0.4,0.4
"6135",NA,NA
"6136",0.5,0.5
"6137",NA,NA
"6138",0.4,0.4
"6139",NA,NA
"6140",0.6,0.6
"6141",NA,NA
"6142",0.9,0.9
"6143",NA,NA
"6144",0.6,0.6
"6145",NA,NA
"6146",0.7,0.7
"6147",NA,NA
"6148",0.6,0.6
"6149",NA,NA
"6150",0.5,0.5
"6151",NA,NA
"6152",0.5,0.5
"6153",NA,NA
"6154",0.5,0.5
"6155",NA,NA
"6156",0.6,0.6
"6157",NA,NA
"6158",0.5,0.5
"6159",NA,NA
"6160",0.5,0.5
"6161",NA,NA
"6162",0.3,0.3
"6163",NA,NA
"6164",0.7,0.7
"6165",NA,NA
"6166",0.7,0.7
"6167",NA,NA
"6168",0.6,0.6
"6169",NA,NA
"6170",0.3,0.3
"6171",NA,NA
"6172",0.5,0.5
"6173",NA,NA
"6174",0.4,0.4
"6175",NA,NA
"6176",0.7,0.7
"6177",NA,NA
"6178",0.8,0.8
"6179",NA,NA
"6180",0.5,0.5
"6181",NA,NA
"6182",0.2,0.2
"6183",NA,NA
"6184",1,1
"6185",NA,NA
"6186",0.7,0.7
"6187",NA,NA
"6188",0.8,0.8
"6189",NA,NA
"6190",0.4,0.4
"6191",NA,NA
"6192",0.9,0.9
"6193",NA,NA
"6194",0.7,0.7
"6195",NA,NA
"6196",0.8,0.8
"6197",NA,NA
"6198",0.7,0.7
"6199",NA,NA
"6200",0.6,0.6
"6201",NA,NA
"6202",0.7,0.7
"6203",NA,NA
"6204",0.7,0.7
"6205",NA,NA
"6206",0.7,0.7
"6207",NA,NA
"6208",0.7,0.7
"6209",NA,NA
"6210",0.8,0.8
"6211",NA,NA
"6212",0.5,0.5
"6213",NA,NA
"6214",0.3,0.3
"6215",NA,NA
"6216",0.4,0.4
"6217",NA,NA
"6218",0.6,0.6
"6219",NA,NA
"6220",0.8,0.8
"6221",NA,NA
"6222",0.3,0.3
"6223",NA,NA
"6224",0.8,0.8
"6225",NA,NA
"6226",0.2,0.2
"6227",NA,NA
"6228",0.6,0.6
"6229",NA,NA
"6230",0.9,0.9
"6231",NA,NA
"6232",0.8,0.8
"6233",NA,NA
"6234",0.6,0.6
"6235",NA,NA
"6236",0.5,0.5
"6237",NA,NA
"6238",0.7,0.7
"6239",NA,NA
"6240",0.5,0.5
"6241",NA,NA
"6242",0.6,0.6
"6243",NA,NA
"6244",0.8,0.8
"6245",NA,NA
"6246",0.8,0.8
"6247",NA,NA
"6248",0.7,0.7
"6249",NA,NA
"6250",0.6,0.6
"6251",NA,NA
"6252",0.6,0.6
"6253",NA,NA
"6254",0.4,0.4
"6255",NA,NA
"6256",0.7,0.7
"6257",NA,NA
"6258",0.5,0.5
"6259",NA,NA
"6260",0.2,0.2
"6261",NA,NA
"6262",0.6,0.6
"6263",NA,NA
"6264",0.8,0.8
"6265",NA,NA
"6266",0.8,0.8
"6267",NA,NA
"6268",0.7,0.7
"6269",NA,NA
"6270",0.5,0.5
"6271",NA,NA
"6272",0.6,0.6
"6273",NA,NA
"6274",0.6,0.6
"6275",NA,NA
"6276",0.6,0.6
"6277",NA,NA
"6278",0.6,0.6
"6279",NA,NA
"6280",0.5,0.5
"6281",NA,NA
"6282",0.4,0.4
"6283",NA,NA
"6284",0.7,0.7
"6285",NA,NA
"6286",0.8,0.8
"6287",NA,NA
"6288",0.6,0.6
"6289",NA,NA
"6290",0.3,0.3
"6291",NA,NA
"6292",0.6,0.6
"6293",NA,NA
"6294",0.3,0.3
"6295",NA,NA
"6296",0.6,0.6
"6297",NA,NA
"6298",0.4,0.4
"6299",NA,NA
"6300",0.3,0.3
"6301",NA,NA
"6302",0.8,0.8
"6303",NA,NA
"6304",0.6,0.6
"6305",NA,NA
"6306",0.7,0.7
"6307",NA,NA
"6308",0.5,0.5
"6309",NA,NA
"6310",0.6,0.6
"6311",NA,NA
"6312",0.5,0.5
"6313",NA,NA
"6314",0.6,0.6
"6315",NA,NA
"6316",0.6,0.6
"6317",NA,NA
"6318",0.6,0.6
"6319",NA,NA
"6320",0.6,0.6
"6321",NA,NA
"6322",0.5,0.5
"6323",NA,NA
"6324",0.7,0.7
"6325",NA,NA
"6326",0.5,0.5
"6327",NA,NA
"6328",0.5,0.5
"6329",NA,NA
"6330",0.6,0.6
"6331",NA,NA
"6332",0.8,0.8
"6333",NA,NA
"6334",0.6,0.6
"6335",NA,NA
"6336",0.7,0.7
"6337",NA,NA
"6338",0.8,0.8
"6339",NA,NA
"6340",0.6,0.6
"6341",NA,NA
"6342",0.6,0.6
"6343",NA,NA
"6344",0.7,0.7
"6345",NA,NA
"6346",0.8,0.8
"6347",NA,NA
"6348",0.6,0.6
"6349",NA,NA
"6350",0.6,0.6
"6351",NA,NA
"6352",0.7,0.7
"6353",NA,NA
"6354",0.6,0.6
"6355",NA,NA
"6356",0.7,0.7
"6357",NA,NA
"6358",0.7,0.7
"6359",NA,NA
"6360",0.7,0.7
"6361",NA,NA
"6362",0.7,0.7
"6363",NA,NA
"6364",0.7,0.7
"6365",NA,NA
"6366",0.5,0.5
"6367",NA,NA
"6368",0.7,0.7
"6369",NA,NA
"6370",0.2,0.2
"6371",NA,NA
"6372",0.5,0.5
"6373",NA,NA
"6374",0.4,0.4
"6375",NA,NA
"6376",0.3,0.3
"6377",NA,NA
"6378",0.7,0.7
"6379",NA,NA
"6380",0.8,0.8
"6381",NA,NA
"6382",0.6,0.6
"6383",NA,NA
"6384",0.6,0.6
"6385",NA,NA
"6386",0.8,0.8
"6387",NA,NA
"6388",0.3,0.3
"6389",NA,NA
"6390",0.5,0.5
"6391",NA,NA
"6392",0.6,0.6
"6393",NA,NA
"6394",0.4,0.4
"6395",NA,NA
"6396",0.6,0.6
"6397",NA,NA
"6398",0.1,0.1
"6399",NA,NA
"6400",0.4,0.4
"6401",NA,NA
"6402",0.5,0.5
"6403",NA,NA
"6404",0.3,0.3
"6405",NA,NA
"6406",0.5,0.5
"6407",NA,NA
"6408",0.4,0.4
"6409",NA,NA
"6410",0.6,0.6
"6411",NA,NA
"6412",0.5,0.5
"6413",NA,NA
"6414",0.6,0.6
"6415",NA,NA
"6416",0.2,0.2
"6417",NA,NA
"6418",0.6,0.6
"6419",NA,NA
"6420",0.4,0.4
"6421",NA,NA
"6422",0.6,0.6
"6423",NA,NA
"6424",0.8,0.8
"6425",NA,NA
"6426",0.8,0.8
"6427",NA,NA
"6428",0.6,0.6
"6429",NA,NA
"6430",0.4,0.4
"6431",NA,NA
"6432",0.4,0.4
"6433",NA,NA
"6434",0.5,0.5
"6435",NA,NA
"6436",0.5,0.5
"6437",NA,NA
"6438",0.5,0.5
"6439",NA,NA
"6440",0.7,0.7
"6441",NA,NA
"6442",0.5,0.5
"6443",NA,NA
"6444",0.6,0.6
"6445",NA,NA
"6446",0.4,0.4
"6447",NA,NA
"6448",0.5,0.5
"6449",NA,NA
"6450",0.4,0.4
"6451",NA,NA
"6452",0.1,0.1
"6453",NA,NA
"6454",0.7,0.7
"6455",NA,NA
"6456",0.8,0.8
"6457",NA,NA
"6458",0.9,0.9
"6459",NA,NA
"6460",0.8,0.8
"6461",NA,NA
"6462",0.7,0.7
"6463",NA,NA
"6464",0.6,0.6
"6465",NA,NA
"6466",0.8,0.8
"6467",NA,NA
"6468",0.8,0.8
"6469",NA,NA
"6470",0.8,0.8
"6471",NA,NA
"6472",0.6,0.6
"6473",NA,NA
"6474",0.6,0.6
"6475",NA,NA
"6476",0.4,0.4
"6477",NA,NA
"6478",0.6,0.6
"6479",NA,NA
"6480",0.6,0.6
"6481",NA,NA
"6482",0.8,0.8
"6483",NA,NA
"6484",0.8,0.8
"6485",NA,NA
"6486",0.6,0.6
"6487",NA,NA
"6488",0.6,0.6
"6489",NA,NA
"6490",1.2,1.2
"6491",NA,NA
"6492",1.1,1.1
"6493",NA,NA
"6494",0.8,0.8
"6495",NA,NA
"6496",0.6,0.6
"6497",NA,NA
"6498",0.5,0.5
"6499",NA,NA
"6500",0.7,0.7
"6501",NA,NA
"6502",0.6,0.6
"6503",NA,NA
"6504",0.5,0.5
"6505",NA,NA
"6506",0.4,0.4
"6507",NA,NA
"6508",0.6,0.6
"6509",NA,NA
"6510",0.4,0.4
"6511",NA,NA
"6512",0.6,0.6
"6513",NA,NA
"6514",0.7,0.7
"6515",NA,NA
"6516",0.4,0.4
"6517",NA,NA
"6518",0.3,0.3
"6519",NA,NA
"6520",0.5,0.5
"6521",NA,NA
"6522",0.7,0.7
"6523",NA,NA
"6524",0.5,0.5
"6525",NA,NA
"6526",0.5,0.5
"6527",NA,NA
"6528",0.5,0.5
"6529",NA,NA
"6530",0.4,0.4
"6531",NA,NA
"6532",0.8,0.8
"6533",NA,NA
"6534",0.4,0.4
"6535",NA,NA
"6536",0.6,0.6
"6537",NA,NA
"6538",0.5,0.5
"6539",NA,NA
"6540",0.8,0.8
"6541",NA,NA
"6542",0.5,0.5
"6543",NA,NA
"6544",1,1
"6545",NA,NA
"6546",0.8,0.8
"6547",NA,NA
"6548",0.7,0.7
"6549",NA,NA
"6550",0.7,0.7
"6551",NA,NA
"6552",0.5,0.5
"6553",NA,NA
"6554",0.4,0.4
"6555",NA,NA
"6556",0.4,0.4
"6557",NA,NA
"6558",0.6,0.6
"6559",NA,NA
"6560",0.9,0.9
"6561",NA,NA
"6562",0.3,0.3
"6563",NA,NA
"6564",0.5,0.5
"6565",NA,NA
"6566",1,1
"6567",NA,NA
"6568",0.8,0.8
"6569",NA,NA
"6570",0.7,0.7
"6571",NA,NA
"6572",0.8,0.8
"6573",NA,NA
"6574",0.8,0.8
"6575",NA,NA
"6576",0.6,0.6
"6577",NA,NA
"6578",0.8,0.8
"6579",NA,NA
"6580",0.8,0.8
"6581",NA,NA
"6582",0.5,0.5
"6583",NA,NA
"6584",0.5,0.5
"6585",NA,NA
"6586",0.6,0.6
"6587",NA,NA
"6588",0.5,0.5
"6589",NA,NA
"6590",0.5,0.5
"6591",NA,NA
"6592",0.4,0.4
"6593",NA,NA
"6594",0.3,0.3
"6595",NA,NA
"6596",0.4,0.4
"6597",NA,NA
"6598",0.5,0.5
"6599",NA,NA
"6600",0.3,0.3
"6601",NA,NA
"6602",0.9,0.9
"6603",NA,NA
"6604",1,1
"6605",NA,NA
"6606",0.8,0.8
"6607",NA,NA
"6608",0.7,0.7
"6609",NA,NA
"6610",0.7,0.7
"6611",NA,NA
"6612",0.5,0.5
"6613",NA,NA
"6614",0.6,0.6
"6615",NA,NA
"6616",0.6,0.6
"6617",NA,NA
"6618",0.5,0.5
"6619",NA,NA
"6620",0.5,0.5
"6621",NA,NA
"6622",0.5,0.5
"6623",NA,NA
"6624",0.8,0.8
"6625",NA,NA
"6626",0.6,0.6
"6627",NA,NA
"6628",0.4,0.4
"6629",NA,NA
"6630",0.6,0.6
"6631",NA,NA
"6632",0.4,0.4
"6633",NA,NA
"6634",0.4,0.4
"6635",NA,NA
"6636",0.3,0.3
"6637",NA,NA
"6638",0.2,0.2
"6639",NA,NA
"6640",0.8,0.8
"6641",NA,NA
"6642",0.8,0.8
"6643",NA,NA
"6644",1,1
"6645",NA,NA
"6646",0.4,0.4
"6647",NA,NA
"6648",0.6,0.6
"6649",NA,NA
"6650",0.5,0.5
"6651",NA,NA
"6652",0.6,0.6
"6653",NA,NA
"6654",0.6,0.6
"6655",NA,NA
"6656",0.4,0.4
"6657",NA,NA
"6658",0.5,0.5
"6659",NA,NA
"6660",0.6,0.6
"6661",NA,NA
"6662",0.5,0.5
"6663",NA,NA
"6664",0.1,0.1
"6665",NA,NA
"6666",0.5,0.5
"6667",NA,NA
"6668",0.8,0.8
"6669",NA,NA
"6670",0.1,0.1
"6671",NA,NA
"6672",0.2,0.2
"6673",NA,NA
"6674",0.6,0.6
"6675",NA,NA
"6676",0.6,0.6
"6677",NA,NA
"6678",0.5,0.5
"6679",NA,NA
"6680",0.6,0.6
"6681",NA,NA
"6682",0.4,0.4
"6683",NA,NA
"6684",0.4,0.4
"6685",NA,NA
"6686",0.6,0.6
"6687",NA,NA
"6688",0.5,0.5
"6689",NA,NA
"6690",0.4,0.4
"6691",NA,NA
"6692",0.5,0.5
"6693",NA,NA
"6694",0.6,0.6
"6695",NA,NA
"6696",0.8,0.8
"6697",NA,NA
"6698",0.6,0.6
"6699",NA,NA
"6700",0.5,0.5
"6701",NA,NA
"6702",0.9,0.9
"6703",NA,NA
"6704",0.1,0.1
"6705",NA,NA
"6706",0.3,0.3
"6707",NA,NA
"6708",0.5,0.5
"6709",NA,NA
"6710",0.5,0.5
"6711",NA,NA
"6712",0.8,0.8
"6713",NA,NA
"6714",0.7,0.7
"6715",NA,NA
"6716",0.5,0.5
"6717",NA,NA
"6718",0.6,0.6
"6719",NA,NA
"6720",0.2,0.2
"6721",NA,NA
"6722",1.2,1.2
"6723",NA,NA
"6724",0.5,0.5
"6725",NA,NA
"6726",0.5,0.5
"6727",NA,NA
"6728",0.6,0.6
"6729",NA,NA
"6730",0.5,0.5
"6731",NA,NA
"6732",0.4,0.4
"6733",NA,NA
"6734",0.4,0.4
"6735",NA,NA
"6736",1,1
"6737",NA,NA
"6738",0.8,0.8
"6739",NA,NA
"6740",0.7,0.7
"6741",NA,NA
"6742",0.8,0.8
"6743",NA,NA
"6744",0.3,0.3
"6745",NA,NA
"6746",0.8,0.8
"6747",NA,NA
"6748",0.6,0.6
"6749",NA,NA
"6750",0.3,0.3
"6751",NA,NA
"6752",0.3,0.3
"6753",NA,NA
"6754",0.3,0.3
"6755",NA,NA
"6756",0.6,0.6
"6757",NA,NA
"6758",0.7,0.7
"6759",NA,NA
"6760",0.8,0.8
"6761",NA,NA
"6762",0.8,0.8
"6763",NA,NA
"6764",0.7,0.7
"6765",NA,NA
"6766",1,1
"6767",NA,NA
"6768",0.5,0.5
"6769",NA,NA
"6770",0.6,0.6
"6771",NA,NA
"6772",0.4,0.4
"6773",NA,NA
"6774",0.7,0.7
"6775",NA,NA
"6776",0.6,0.6
"6777",NA,NA
"6778",0.4,0.4
"6779",NA,NA
"6780",0.5,0.5
"6781",NA,NA
"6782",0.8,0.8
"6783",NA,NA
"6784",0.8,0.8
"6785",NA,NA
"6786",0.9,0.9
"6787",NA,NA
"6788",1,1
"6789",NA,NA
"6790",0.4,0.4
"6791",NA,NA
"6792",0.9,0.9
"6793",NA,NA
"6794",0.3,0.3
"6795",NA,NA
"6796",0.5,0.5
"6797",NA,NA
"6798",0.8,0.8
"6799",NA,NA
"6800",0.8,0.8
"6801",NA,NA
"6802",0.6,0.6
"6803",NA,NA
"6804",0.8,0.8
"6805",NA,NA
"6806",0.7,0.7
"6807",NA,NA
"6808",0.7,0.7
"6809",NA,NA
"6810",0.8,0.8
"6811",NA,NA
"6812",0.7,0.7
"6813",NA,NA
"6814",0.6,0.6
"6815",NA,NA
"6816",0.6,0.6
"6817",NA,NA
"6818",0.7,0.7
"6819",NA,NA
"6820",0.7,0.7
"6821",NA,NA
"6822",0.9,0.9
"6823",NA,NA
"6824",0.6,0.6
"6825",NA,NA
"6826",0.8,0.8
"6827",NA,NA
"6828",0.7,0.7
"6829",NA,NA
"6830",0.4,0.4
"6831",NA,NA
"6832",0.7,0.7
"6833",NA,NA
"6834",0.3,0.3
"6835",NA,NA
"6836",0.7,0.7
"6837",NA,NA
"6838",0.7,0.7
"6839",NA,NA
"6840",1,1
"6841",NA,NA
"6842",0.9,0.9
"6843",NA,NA
"6844",0.3,0.3
"6845",NA,NA
"6846",1.3,1.3
"6847",NA,NA
"6848",0.6,0.6
"6849",NA,NA
"6850",0.8,0.8
"6851",NA,NA
"6852",0.8,0.8
"6853",NA,NA
"6854",1,1
"6855",NA,NA
"6856",0.6,0.6
"6857",NA,NA
"6858",0.6,0.6
"6859",NA,NA
"6860",0.8,0.8
"6861",NA,NA
"6862",0.5,0.5
"6863",NA,NA
"6864",1,1
"6865",NA,NA
"6866",0.8,0.8
"6867",NA,NA
"6868",1,1
"6869",NA,NA
"6870",0.2,0.2
"6871",NA,NA
"6872",0.4,0.4
"6873",NA,NA
"6874",0.5,0.5
"6875",NA,NA
"6876",0.4,0.4
"6877",NA,NA
"6878",0.8,0.8
"6879",NA,NA
"6880",0.8,0.8
"6881",NA,NA
"6882",1.2,1.2
"6883",NA,NA
"6884",0.6,0.6
"6885",NA,NA
"6886",0.7,0.7
"6887",NA,NA
"6888",0.5,0.5
"6889",NA,NA
"6890",0.5,0.5
"6891",NA,NA
"6892",0.6,0.6
"6893",NA,NA
"6894",0.9,0.9
"6895",NA,NA
"6896",0.7,0.7
"6897",NA,NA
"6898",0.7,0.7
"6899",NA,NA
"6900",0.8,0.8
"6901",NA,NA
"6902",0.5,0.5
"6903",NA,NA
"6904",0.8,0.8
"6905",NA,NA
"6906",0.7,0.7
"6907",NA,NA
"6908",0.7,0.7
"6909",NA,NA
"6910",0.1,0.1
"6911",NA,NA
"6912",0.4,0.4
"6913",NA,NA
"6914",0.1,0.1
"6915",NA,NA
"6916",0.5,0.5
"6917",NA,NA
"6918",0.6,0.6
"6919",NA,NA
"6920",0.7,0.7
"6921",NA,NA
"6922",0.5,0.5
"6923",NA,NA
"6924",0.5,0.5
"6925",NA,NA
"6926",0.6,0.6
"6927",NA,NA
"6928",0.8,0.8
"6929",NA,NA
"6930",0.5,0.5
"6931",NA,NA
"6932",1,1
"6933",NA,NA
"6934",0.1,0.1
"6935",NA,NA
"6936",0.5,0.5
"6937",NA,NA
"6938",0.6,0.6
"6939",NA,NA
"6940",0.4,0.4
"6941",NA,NA
"6942",0.3,0.3
"6943",NA,NA
"6944",0.5,0.5
"6945",NA,NA
"6946",0.4,0.4
"6947",NA,NA
"6948",0.2,0.2
"6949",NA,NA
"6950",0.4,0.4
"6951",NA,NA
"6952",0.6,0.6
"6953",NA,NA
"6954",0.3,0.3
"6955",NA,NA
"6956",0.7,0.7
"6957",NA,NA
"6958",0.6,0.6
"6959",NA,NA
"6960",0.5,0.5
"6961",NA,NA
"6962",0.6,0.6
"6963",NA,NA
"6964",0.6,0.6
"6965",NA,NA
"6966",0.8,0.8
"6967",NA,NA
"6968",0.5,0.5
"6969",NA,NA
"6970",0.8,0.8
"6971",NA,NA
"6972",0.7,0.7
"6973",NA,NA
"6974",0.6,0.6
"6975",NA,NA
"6976",0.4,0.4
"6977",NA,NA
"6978",0.5,0.5
"6979",NA,NA
"6980",0.7,0.7
"6981",NA,NA
"6982",0.4,0.4
"6983",NA,NA
"6984",0.6,0.6
"6985",NA,NA
"6986",0.7,0.7
"6987",NA,NA
"6988",0.9,0.9
"6989",NA,NA
"6990",0.6,0.6
"6991",NA,NA
"6992",0.5,0.5
"6993",NA,NA
"6994",0.6,0.6
"6995",NA,NA
"6996",0.9,0.9
"6997",NA,NA
"6998",0.7,0.7
"6999",NA,NA
"7000",0.5,0.5
"7001",NA,NA
"7002",0.6,0.6
"7003",NA,NA
"7004",0.5,0.5
"7005",NA,NA
"7006",0.6,0.6
"7007",NA,NA
"7008",1.1,1.1
"7009",NA,NA
"7010",0.9,0.9
"7011",NA,NA
"7012",0.9,0.9
"7013",NA,NA
"7014",0.3,0.3
"7015",NA,NA
"7016",0.6,0.6
"7017",NA,NA
"7018",0.4,0.4
"7019",NA,NA
"7020",0.6,0.6
"7021",NA,NA
"7022",0.6,0.6
"7023",NA,NA
"7024",0.5,0.5
"7025",NA,NA
"7026",NA,NA
"7027",NA,NA
"7028",NA,NA
"7029",NA,NA
"7030",NA,NA
"7031",NA,NA
"7032",NA,NA
"7033",NA,NA
"7034",NA,NA
"7035",NA,NA
"7036",NA,NA
"7037",NA,NA
"7038",NA,NA
"7039",NA,NA
"7040",NA,NA
"7041",NA,NA
"7042",NA,NA
"7043",NA,NA
"7044",NA,NA
"7045",NA,NA
"7046",NA,NA
"7047",NA,NA
"7048",2,2
"7049",NA,NA
"7050",1,1
"7051",NA,NA
"7052",2,2
"7053",NA,NA
"7054",1.1,1.1
"7055",NA,NA
"7056",2,2
"7057",NA,NA
"7058",0.3,0.3
"7059",NA,NA
"7060",0.1,0.1
"7061",NA,NA
"7062",0.7,0.7
"7063",NA,NA
"7064",0.3,0.3
"7065",NA,NA
"7066",0.3,0.3
"7067",NA,NA
"7068",0.3,0.3
"7069",NA,NA
"7070",0.7,0.7
"7071",NA,NA
"7072",0.5,0.5
"7073",NA,NA
"7074",0.3,0.3
"7075",NA,NA
"7076",0.6,0.6
"7077",NA,NA
"7078",0.4,0.4
"7079",NA,NA
"7080",0.2,0.2
"7081",NA,NA
"7082",0.4,0.4
"7083",NA,NA
"7084",1,1
"7085",NA,NA
"7086",NA,NA
"7087",NA,NA
"7088",0.4,0.4
"7089",NA,NA
"7090",0.5,0.5
"7091",NA,NA
"7092",0.3,0.3
"7093",NA,NA
"7094",0.5,0.5
"7095",NA,NA
"7096",0.5,0.5
"7097",NA,NA
"7098",0.3,0.3
"7099",NA,NA
"7100",0.2,0.2
"7101",NA,NA
"7102",0.2,0.2
"7103",NA,NA
"7104",0.6,0.6
"7105",NA,NA
"7106",0.4,0.4
"7107",NA,NA
"7108",0.3,0.3
"7109",NA,NA
"7110",0.4,0.4
"7111",NA,NA
"7112",0.4,0.4
"7113",NA,NA
"7114",0.3,0.3
"7115",NA,NA
"7116",0.4,0.4
"7117",NA,NA
"7118",0.8,0.8
"7119",NA,NA
"7120",1.4,1.4
"7121",NA,NA
"7122",0.2,0.2
"7123",NA,NA
"7124",0.9,0.9
"7125",NA,NA
"7126",0.5,0.5
"7127",NA,NA
"7128",0.5,0.5
"7129",NA,NA
"7130",0.3,0.3
"7131",NA,NA
"7132",0.4,0.4
"7133",NA,NA
"7134",0.3,0.3
"7135",NA,NA
"7136",0.2,0.2
"7137",NA,NA
"7138",0.4,0.4
"7139",NA,NA
"7140",0.6,0.6
"7141",NA,NA
"7142",0.3,0.3
"7143",NA,NA
"7144",0.8,0.8
"7145",NA,NA
"7146",0.4,0.4
"7147",NA,NA
"7148",0.1,0.1
"7149",NA,NA
"7150",0.2,0.2
"7151",NA,NA
"7152",0.5,0.5
"7153",NA,NA
"7154",0.4,0.4
"7155",NA,NA
"7156",0.2,0.2
"7157",NA,NA
"7158",0.3,0.3
"7159",NA,NA
"7160",0.5,0.5
"7161",NA,NA
"7162",0.6,0.6
"7163",NA,NA
"7164",0.3,0.3
"7165",NA,NA
"7166",0.6,0.6
"7167",NA,NA
"7168",0.6,0.6
"7169",NA,NA
"7170",0.5,0.5
"7171",NA,NA
"7172",0.4,0.4
"7173",NA,NA
"7174",0.2,0.2
"7175",NA,NA
"7176",0.5,0.5
"7177",NA,NA
"7178",0.4,0.4
"7179",NA,NA
"7180",0.3,0.3
"7181",NA,NA
"7182",0.4,0.4
"7183",NA,NA
"7184",0.3,0.3
"7185",NA,NA
"7186",0.4,0.4
"7187",NA,NA
"7188",0.5,0.5
"7189",NA,NA
"7190",0.6,0.6
"7191",NA,NA
"7192",0.3,0.3
"7193",NA,NA
"7194",0.5,0.5
"7195",NA,NA
"7196",0.3,0.3
"7197",NA,NA
"7198",0.3,0.3
"7199",NA,NA
"7200",0.3,0.3
"7201",NA,NA
"7202",0.3,0.3
"7203",NA,NA
"7204",0.4,0.4
"7205",NA,NA
"7206",0.3,0.3
"7207",NA,NA
"7208",0.2,0.2
"7209",NA,NA
"7210",0.3,0.3
"7211",NA,NA
"7212",0.3,0.3
"7213",NA,NA
"7214",0.3,0.3
"7215",NA,NA
"7216",0.2,0.2
"7217",NA,NA
"7218",0.5,0.5
"7219",NA,NA
"7220",0.3,0.3
"7221",NA,NA
"7222",0.5,0.5
"7223",NA,NA
"7224",0.5,0.5
"7225",NA,NA
"7226",0.3,0.3
"7227",NA,NA
"7228",0.4,0.4
"7229",NA,NA
"7230",0.6,0.6
"7231",NA,NA
"7232",0.3,0.3
"7233",NA,NA
"7234",0.7,0.7
"7235",NA,NA
"7236",0.8,0.8
"7237",NA,NA
"7238",0.5,0.5
"7239",NA,NA
"7240",0.3,0.3
"7241",NA,NA
"7242",0.3,0.3
"7243",NA,NA
"7244",0.4,0.4
"7245",NA,NA
"7246",0.5,0.5
"7247",NA,NA
"7248",0.3,0.3
"7249",NA,NA
"7250",0.5,0.5
"7251",NA,NA
"7252",0.2,0.2
"7253",NA,NA
"7254",0.6,0.6
"7255",NA,NA
"7256",0.8,0.8
"7257",NA,NA
"7258",0.5,0.5
"7259",NA,NA
"7260",1.1,1.1
"7261",NA,NA
"7262",1.1,1.1
"7263",NA,NA
"7264",0.8,0.8
"7265",NA,NA
"7266",0.3,0.3
"7267",NA,NA
"7268",0.4,0.4
"7269",NA,NA
"7270",0.5,0.5
"7271",NA,NA
"7272",0.6,0.6
"7273",NA,NA
"7274",0.5,0.5
"7275",NA,NA
"7276",0.4,0.4
"7277",NA,NA
"7278",0.5,0.5
"7279",NA,NA
"7280",0.6,0.6
"7281",NA,NA
"7282",0.3,0.3
"7283",NA,NA
"7284",0.3,0.3
"7285",NA,NA
"7286",0.4,0.4
"7287",NA,NA
"7288",0.3,0.3
"7289",NA,NA
"7290",0.3,0.3
"7291",NA,NA
"7292",0.3,0.3
"7293",NA,NA
"7294",0.4,0.4
"7295",NA,NA
"7296",0.4,0.4
"7297",NA,NA
"7298",0.4,0.4
"7299",NA,NA
"7300",0.7,0.7
"7301",NA,NA
"7302",0.8,0.8
"7303",NA,NA
"7304",0.6,0.6
"7305",NA,NA
"7306",0.7,0.7
"7307",NA,NA
"7308",0.4,0.4
"7309",NA,NA
"7310",0.4,0.4
"7311",NA,NA
"7312",0.3,0.3
"7313",NA,NA
"7314",0.2,0.2
"7315",NA,NA
"7316",0.4,0.4
"7317",NA,NA
"7318",0.4,0.4
"7319",NA,NA
"7320",0.4,0.4
"7321",NA,NA
"7322",0.6,0.6
"7323",NA,NA
"7324",0.9,0.9
"7325",NA,NA
"7326",0.3,0.3
"7327",NA,NA
"7328",0.1,0.1
"7329",NA,NA
"7330",0.3,0.3
"7331",NA,NA
"7332",0.5,0.5
"7333",NA,NA
"7334",0.2,0.2
"7335",NA,NA
"7336",0.3,0.3
"7337",NA,NA
"7338",0.6,0.6
"7339",NA,NA
"7340",0.4,0.4
"7341",NA,NA
"7342",0.4,0.4
"7343",NA,NA
"7344",0.5,0.5
"7345",NA,NA
"7346",0.8,0.8
"7347",NA,NA
"7348",0.3,0.3
"7349",NA,NA
"7350",0.3,0.3
"7351",NA,NA
"7352",0.3,0.3
"7353",NA,NA
"7354",0.4,0.4
"7355",NA,NA
"7356",0.4,0.4
"7357",NA,NA
"7358",0.5,0.5
"7359",NA,NA
"7360",0.3,0.3
"7361",NA,NA
"7362",0.3,0.3
"7363",NA,NA
"7364",0.5,0.5
"7365",NA,NA
"7366",0.4,0.4
"7367",NA,NA
"7368",0.2,0.2
"7369",NA,NA
"7370",0.2,0.2
"7371",NA,NA
"7372",0.4,0.4
"7373",NA,NA
"7374",0.4,0.4
"7375",NA,NA
"7376",0.3,0.3
"7377",NA,NA
"7378",0.3,0.3
"7379",NA,NA
"7380",0.3,0.3
"7381",NA,NA
"7382",0.5,0.5
"7383",NA,NA
"7384",0.4,0.4
"7385",NA,NA
"7386",0.6,0.6
"7387",NA,NA
"7388",0.1,0.1
"7389",NA,NA
"7390",0.3,0.3
"7391",NA,NA
"7392",0.4,0.4
"7393",NA,NA
"7394",0.6,0.6
"7395",NA,NA
"7396",0.5,0.5
"7397",NA,NA
"7398",0.8,0.8
"7399",NA,NA
"7400",0.7,0.7
"7401",NA,NA
"7402",1.2,1.2
"7403",NA,NA
"7404",1.1,1.1
"7405",NA,NA
"7406",0.7,0.7
"7407",NA,NA
