"","values","value2"
"413",0.0186,0.0186
"414",0.0138,0.0138
"415",0.06495,0.06495
"416",0.0182,0.0182
"417",0.09175,0.09175
"418",0.0155,0.0155
"419",0.0937,0.0937
"420",0.0335,0.0335
"421",0.04025,0.04025
"422",0.0221,0.0221
"423",0.08045,0.08045
"424",0.0404,0.0404
"425",0.1002,0.1002
"426",0.0428,0.0428
"427",0.0359,0.0359
"428",0.0187,0.0187
"429",0.0512,0.0512
"430",0.0237,0.0237
"431",0.0348,0.0348
"432",0.049,0.049
"433",0.01825,0.01825
"434",0.0126,0.0126
"435",0.0111,0.0111
"436",0.0225,0.0225
"437",0.01015,0.01015
"438",0.0059,0.0059
"439",0.0148,0.0148
"440",0.0061,0.0061
"441",0.01565,0.01565
"442",0.0114,0.0114
"443",0.02225,0.02225
"444",0.0111,0.0111
"445",0.0229,0.0229
"446",0.024,0.024
"447",0.023,0.023
"448",0.0092,0.0092
"449",0.0474,0.0474
"450",0.0095,0.0095
"451",0.0738,0.0738
"452",0.017,0.017
"453",0.0995,0.0995
"454",0.0185,0.0185
"455",0.0789,0.0789
"456",0.0141,0.0141
"457",0.10965,0.10965
"458",0.0149,0.0149
"459",0.08025,0.08025
"460",0.0208,0.0208
"461",0.0271,0.0271
"462",0.0285,0.0285
"463",0.02825,0.02825
"464",0.0237,0.0237
"465",0.01855,0.01855
"466",0.0223,0.0223
"467",0.027,0.027
"468",0.016,0.016
"469",0.012,0.012
"470",0.01,0.01
"471",0.02095,0.02095
"472",0.0082,0.0082
"473",0.0215,0.0215
"474",0.018,0.018
"475",0.02735,0.02735
"476",0.0196,0.0196
"477",0.0116,0.0116
"478",0.0076,0.0076
"479",0.0134,0.0134
"480",0.0107,0.0107
"481",0.01275,0.01275
"482",0.0102,0.0102
"483",0.0918,0.0918
"484",0.0157,0.0157
"485",0.0919,0.0919
"486",0.0122,0.0122
"487",0.08605,0.08605
"488",0.0248,0.0248
"489",0.09425,0.09425
"490",0.0198,0.0198
