"","values","value2"
"1213",0.078,0.078
"1214",0.064,0.064
"1215",0.063,0.063
"1216",0.046,0.046
"1217",0.041,0.041
"1218",0.008,0.008
"1219",0.04,0.04
"1220",0.01,0.01
"1221",0.034,0.034
"1222",0.028,0.028
"1223",0.033,0.033
"1224",0.028,0.028
"1225",0.058,0.058
"1226",0.014,0.014
"1227",0.087,0.087
"1228",0.003,0.003
"1229",0.052,0.052
"1230",0,0.003
"1231",0.131,0.131
"1232",0,0.003
"1233",0.188,0.188
"1234",0.004,0.004
"1235",0.256,0.256
"1236",0.007,0.007
"1237",0.224,0.224
"1238",0,0.003
"1239",0.304,0.304
"1240",0.019,0.019
"1241",0.241,0.241
"1242",0.039,0.039
"1243",0.342,0.342
"1244",0.037,0.037
"1245",0.088,0.088
"1246",0,0.003
"1247",0,0.003
"1248",0,0.003
"1249",0.038,0.038
"1250",0.003,0.003
"1251",0.127,0.127
"1252",0.049,0.049
"1253",0.144,0.144
"1254",0.054,0.054
"1255",0.023,0.023
"1256",0.003,0.003
"1257",0,0.003
"1258",0,0.003
"1259",0.033,0.033
"1260",0.019,0.019
"1261",0.031,0.031
"1262",0.029,0.029
"1263",0.038,0.038
"1264",0.007,0.007
"1265",0.072,0.072
"1266",0.004,0.004
"1267",0.055,0.055
"1268",0,0.003
"1269",0.098,0.098
"1270",0.028,0.028
"1271",0.255,0.255
"1272",0.004,0.004
"1273",0.161,0.161
"1274",0.038,0.038
"1275",0.187,0.187
"1276",0.038,0.038
"1277",0.423,0.423
"1278",0.006,0.006
"1279",0.282,0.282
"1280",0.026,0.026
"1281",0.325,0.325
"1282",0.037,0.037
"1283",0.161,0.161
"1284",0.068,0.068
"1285",0.165,0.165
"1286",0,0.003
"1287",0.107,0.107
"1288",0,0.003
"1289",0.241,0.241
"1290",0.027,0.027
"1291",0.372,0.372
"1292",0,0.003
"1293",0.131,0.131
"1294",0.006,0.006
"1295",0.146,0.146
"1296",0,0.003
"1297",0.067,0.067
"1298",0,0.003
"1299",0.12,0.12
"1300",0,0.003
"1301",0.094,0.094
"1302",0.031,0.031
"1303",0.285,0.285
"1304",0.027,0.027
"1305",0.034,0.034
"1306",0.038,0.038
"1307",0.068,0.068
"1308",0.022,0.022
"1309",0.075,0.075
"1310",0.055,0.055
"1311",0.045,0.045
"1312",0.122,0.122
"1313",0.057,0.057
"1314",0,0.003
"1315",0.061,0.061
"1316",0,0.003
"1317",0.027,0.027
"1318",0.02,0.02
"1319",0.026,0.026
"1320",0.015,0.015
"1321",0.026,0.026
"1322",0,0.003
"1323",0.026,0.026
"1324",0.004,0.004
"1325",0.033,0.033
"1326",0.006,0.006
"1327",0,0.003
"1328",0,0.003
"1329",0.007,0.007
"1330",0,0.003
"1331",0.039,0.039
"1332",0.006,0.006
"1333",0.098,0.098
"1334",0.007,0.007
"1335",0.056,0.056
"1336",0.012,0.012
"1337",0.061,0.061
"1338",0.012,0.012
"1339",0.097,0.097
"1340",0.011,0.011
"1341",0.112,0.112
"1342",0,0.003
"1343",0.113,0.113
"1344",0.01,0.01
"1345",0.167,0.167
"1346",0.022,0.022
"1347",0.208,0.208
"1348",0.017,0.017
"1349",0.14,0.14
"1350",0.006,0.006
"1351",0.179,0.179
"1352",0.022,0.022
"1353",0.311,0.311
"1354",0,0.003
"1355",0.267,0.267
"1356",0.054,0.054
"1357",0.165,0.165
"1358",0.003,0.003
"1359",0.148,0.148
"1360",0.022,0.022
"1361",0.174,0.174
"1362",0.009,0.009
"1363",0.257,0.257
"1364",0.014,0.014
"1365",0.157,0.157
"1366",0,0.003
"1367",0.032,0.032
"1368",0.008,0.008
"1369",0.058,0.058
"1370",0.006,0.006
"1371",0.059,0.059
"1372",0,0.003
"1373",0.05,0.05
"1374",0,0.003
"1375",0.106,0.106
"1376",0.015,0.015
"1377",0.146,0.146
"1378",0.01,0.01
"1379",0.024,0.024
"1380",0.007,0.007
"1381",0.1,0.1
"1382",0.004,0.004
"1383",0.044,0.044
"1384",0.023,0.023
"1385",0.073,0.073
"1386",0.01,0.01
"1387",0.053,0.053
"1388",0.011,0.011
"1389",0.045,0.045
"1390",0.009,0.009
"1391",0.02,0.02
"1392",0.026,0.026
"1393",0.08,0.08
"1394",0.02,0.02
"1395",0.061,0.061
"1396",0.047,0.047
"1397",0.021,0.021
"1398",0.011,0.011
"1399",0.007,0.007
"1400",0,0.003
"1401",0.009,0.009
"1402",0.009,0.009
"1403",0.024,0.024
"1404",0.014,0.014
"1405",0.049,0.049
"1406",0.014,0.014
"1407",0.014,0.014
"1408",0.007,0.007
"1409",0.034,0.034
"1410",0.005,0.005
"1411",0.061,0.061
"1412",0.013,0.013
"1413",0.129,0.129
"1414",0,0.003
"1415",0.053,0.053
"1416",0.031,0.031
"1417",0.162,0.162
"1418",0,0.003
"1419",0.274,0.274
"1420",0.074,0.074
"1421",0.21,0.21
"1422",0,0.003
"1423",0.15,0.15
"1424",0,0.003
"1425",0.203,0.203
"1426",0.003,0.003
"1427",0.148,0.148
"1428",0,0.003
"1429",0.118,0.118
"1430",0,0.003
"1431",0.038,0.038
"1432",0.005,0.005
"1433",0.062,0.062
"1434",0,0.003
"1435",0.058,0.058
"1436",0.025,0.025
"1437",0.076,0.076
"1438",0.056,0.056
"1439",0.046,0.046
"1440",0.019,0.019
"1441",0.016,0.016
"1442",0,0.003
"1443",0.039,0.039
"1444",0.007,0.007
"1445",0.015,0.015
"1446",0.018,0.018
"1447",0.029,0.029
"1448",0.005,0.005
"1449",0.114,0.114
"1450",0.06,0.06
"1451",0.193,0.193
"1452",0.027,0.027
"1453",0.171,0.171
"1454",0,0.003
"1455",0.157,0.157
"1456",0,0.003
"1457",0.172,0.172
"1458",0.003,0.003
"1459",0.255,0.255
"1460",0.067,0.067
"1461",0.206,0.206
"1462",0.01,0.01
"1463",0.269,0.269
"1464",0,0.003
"1465",0.29,0.29
"1466",0,0.003
"1467",0.208,0.208
"1468",0.012,0.012
"1469",0.123,0.123
"1470",0,0.003
"1471",0,0.003
"1472",0,0.003
"1473",0.046,0.046
"1474",0.015,0.015
"1475",0.076,0.076
"1476",0,0.003
"1477",0.081,0.081
"1478",0,0.003
"1479",0.027,0.027
"1480",0.018,0.018
"1481",0.07,0.07
"1482",0,0.003
"1483",0.019,0.019
"1484",0,0.003
"1485",0.048,0.048
"1486",0,0.003
"1487",0.036,0.036
"1488",0,0.003
"1489",0.114,0.114
"1490",0.008,0.008
"1491",0.308,0.308
"1492",0.041,0.041
"1493",0.138,0.138
"1494",0.096,0.096
"1495",0.163,0.163
"1496",0.006,0.006
"1497",0.282,0.282
"1498",0.005,0.005
"1499",0.31,0.31
"1500",0.013,0.013
"1501",0.263,0.263
"1502",0.094,0.094
"1503",0.276,0.276
"1504",0.005,0.005
"1505",0.154,0.154
"1506",0.014,0.014
"1507",0.159,0.159
"1508",0,0.003
"1509",0.118,0.118
"1510",0.01,0.01
"1511",0.158,0.158
"1512",0,0.003
"1513",0.187,0.187
"1514",0.026,0.026
"1515",0.062,0.062
"1516",0.017,0.017
"1517",0.166,0.166
"1518",0,0.003
"1519",0.038,0.038
"1520",0.026,0.026
"1521",0.046,0.046
"1522",0.012,0.012
"1523",0.006,0.006
"1524",0,0.003
"1525",0.02,0.02
"1526",0,0.003
"1527",0.046,0.046
"1528",0,0.003
"1529",0.069,0.069
"1530",0.012,0.012
"1531",0.072,0.072
"1532",0.029,0.029
"1533",0.065,0.065
"1534",0.009,0.009
"1535",0.13,0.13
"1536",0,0.003
"1537",0.272,0.272
"1538",0.026,0.026
"1539",0.188,0.188
"1540",0,0.003
"1541",0.176,0.176
"1542",0.005,0.005
"1543",0.267,0.267
"1544",0,0.003
"1545",0.364,0.364
"1546",0.06,0.06
"1547",0.067,0.067
"1548",0,0.003
"1549",0.056,0.056
"1550",0.025,0.025
"1551",0.107,0.107
"1552",0,0.003
"1553",0.102,0.102
"1554",0.005,0.005
"1555",0.176,0.176
"1556",0,0.003
"1557",0.031,0.031
"1558",0.031,0.031
"1559",0.018,0.018
"1560",0,0.003
"1561",0.07,0.07
"1562",0.173,0.173
"1563",0.029,0.029
"1564",0.047,0.047
"1565",0.045,0.045
"1566",-0.01,-0.01
"1567",0.049,0.049
"1568",0.017,0.017
"1569",0.123,0.123
"1570",0.033,0.033
"1571",0.045,0.045
"1572",0.06,0.06
"1573",0.126,0.126
"1574",0.04,0.04
"1575",0.305,0.305
"1576",0.006,0.006
"1577",0.33,0.33
"1578",0.007,0.007
"1579",0.471,0.471
"1580",0.049,0.049
"1581",0.198,0.198
"1582",0.01,0.01
"1583",0.275,0.275
"1584",0.017,0.017
"1585",0.314,0.314
"1586",0.032,0.032
"1587",0.004,0.004
"1588",0.004,0.004
"1589",0.075,0.075
"1590",0.004,0.004
"1591",0.067,0.067
"1592",0.013,0.013
"1593",0.362,0.362
"1594",0.013,0.013
"1595",0.476,0.476
"1596",0,0.008
"1597",0.116,0.116
"1598",0.064,0.064
"1599",0.034,0.034
"1600",0.052,0.052
"1601",0.131,0.131
"1602",0.021,0.021
"1603",0.254,0.254
"1604",0.049,0.049
"1605",0.171,0.171
"1606",0.014,0.014
"1607",0.125,0.125
"1608",0.006,0.006
"1609",0.355,0.355
"1610",0.004,0.004
"1611",0.227,0.227
"1612",0.011,0.011
"1613",0.143,0.143
"1614",0.008,0.008
"1615",0.204,0.204
"1616",0.004,0.004
"1617",0.048,0.048
"1618",0.003,0.003
"1619",0.096,0.096
"1620",0.004,0.004
"1621",0.045,0.045
"1622",0.005,0.005
"1623",0.03,0.03
"1624",0.008,0.008
"1625",NA,NA
"1626",NA,NA
"1627",NA,NA
"1628",0.027,0.027
"1629",0.033,0.033
"1630",0.026,0.026
"1631",0.088,0.088
"1632",0.027,0.027
"1633",0.14,0.14
"1634",0.004,0.004
"1635",0.209,0.209
"1636",0.002,0.002
"1637",0.242,0.242
"1638",0.004,0.004
"1639",0.189,0.189
"1640",0.005,0.005
"1641",0.295,0.295
"1642",0.008,0.008
"1643",0.211,0.211
"1644",0.012,0.012
"1645",0.314,0.314
"1646",0.002,0.002
"1647",0.159,0.159
"1648",0.005,0.005
"1649",0.29,0.29
"1650",0.002,0.002
"1651",0.017,0.017
"1652",0.007,0.007
"1653",0.067,0.067
"1654",0.003,0.003
"1655",0.03,0.03
"1656",0.02,0.02
"1657",0.027,0.027
"1658",0.027,0.027
"1659",0.015,0.015
"1660",0.005,0.005
"1661",0.01,0.01
"1662",0.005,0.005
"1663",0.06,0.06
"1664",0.02,0.02
"1665",0.04,0.04
"1666",0.004,0.004
"1667",0.175,0.175
"1668",0.02,0.02
"1669",0.182,0.182
"1670",0.007,0.007
"1671",0.194,0.194
"1672",0.058,0.058
"1673",0.216,0.216
"1674",0.008,0.008
"1675",0.12,0.12
"1676",0.01,0.01
"1677",0.164,0.164
"1678",0.008,0.008
"1679",0.105,0.105
"1680",0.005,0.005
"1681",0.175,0.175
"1682",0.007,0.007
"1683",0.138,0.138
"1684",0.004,0.004
"1685",0.025,0.025
"1686",0.002,0.002
"1687",0.012,0.012
"1688",0.007,0.007
"1689",0.018,0.018
"1690",0.007,0.007
"1691",0.015,0.015
"1692",0.006,0.006
"1693",0.081,0.081
"1694",0.006,0.006
"1695",0.04,0.04
"1696",0.009,0.009
"1697",0.103,0.103
"1698",0.026,0.026
"1699",0.193,0.193
"1700",0.154,0.154
"1701",0.266,0.266
"1702",0.028,0.028
"1703",0.156,0.156
"1704",0.01,0.01
"1705",0.2,0.2
"1706",0.011,0.011
"1707",0.331,0.331
"1708",0.004,0.004
"1709",0.119,0.119
"1710",0.007,0.007
"1711",0.027,0.027
"1712",0.009,0.009
"1713",0.04,0.04
"1714",0.012,0.012
"1715",0.046,0.046
"1716",0.011,0.011
"1717",0.002,0.002
"1718",-0.003,-0.003
"1719",0.016,0.016
"1720",0.018,0.018
"1721",0.031,0.031
"1722",0.018,0.018
"1723",0.008,0.008
"1724",0.025,0.025
"1725",0.006,0.006
"1726",0.01,0.01
"1727",0.048,0.048
"1728",0.009,0.009
"1729",0.086,0.086
"1730",-0.003,-0.003
"1731",0.186,0.186
"1732",0.014,0.014
"1733",0.275,0.275
"1734",0.033,0.033
"1735",0.158,0.158
"1736",0.013,0.013
"1737",0.179,0.179
"1738",0.048,0.048
"1739",0.067,0.067
"1740",0.01,0.01
"1741",0.061,0.061
"1742",0.045,0.045
"1743",0.014,0.014
"1744",0.007,0.007
"1745",0.088,0.088
"1746",0.006,0.006
"1747",0.037,0.037
"1748",0.019,0.019
"1749",0.016,0.016
"1750",0.008,0.008
"1751",0.01,0.01
"1752",0.011,0.011
"1753",0.003,0.003
"1754",0.009,0.009
"1755",0.008,0.008
"1756",0.013,0.013
"1757",0.023,0.023
"1758",0.008,0.008
"1759",0.003,0.003
"1760",0.007,0.007
"1761",0.101,0.101
"1762",0.008,0.008
"1763",0.094,0.094
"1764",0.027,0.027
"1765",0.078,0.078
"1766",0.008,0.008
"1767",0.15,0.15
"1768",0.006,0.006
"1769",0.073,0.073
"1770",0.008,0.008
"1771",0.046,0.046
"1772",0.013,0.013
"1773",0.009,0.009
"1774",0.01,0.01
"1775",0.153,0.153
"1776",0.024,0.024
"1777",0.099,0.099
"1778",0.067,0.067
"1779",0.101,0.101
"1780",0.014,0.014
"1781",0.025,0.025
"1782",0.006,0.006
"1783",0.021,0.021
"1784",0.006,0.006
"1785",0.014,0.014
"1786",0.002,0.002
"1787",0.037,0.037
"1788",0.003,0.003
"1789",0.033,0.033
"1790",0.063,0.063
"1791",0.077,0.077
"1792",0.011,0.011
"1793",0.125,0.125
"1794",0.018,0.018
"1795",0.211,0.211
"1796",0.019,0.019
"1797",0.401,0.401
"1798",0.033,0.033
"1799",0.306,0.306
"1800",0.027,0.027
"1801",0.433,0.433
"1802",-0.004,-0.004
"1803",0.476,0.476
"1804",0.008,0.008
"1805",0.347,0.347
"1806",0.036,0.036
"1807",0.332,0.332
"1808",0.049,0.049
"1809",0.201,0.201
"1810",0.056,0.056
"1811",0.009,0.009
"1812",0.01,0.01
"1813",0.122,0.122
"1814",0.008,0.008
"1815",0.067,0.067
"1816",0.061,0.061
"1817",0.081,0.081
"1818",0.008,0.008
"1819",0.058,0.058
"1820",-0.002,-0.002
"1821",0.062,0.062
"1822",0.005,0.005
"1823",0.101,0.101
"1824",0.048,0.048
"1825",0.162,0.162
"1826",-0.006,-0.006
"1827",0.391,0.391
"1828",0.031,0.031
"1829",0.16,0.16
"1830",0.013,0.013
"1831",0.208,0.208
"1832",0.034,0.034
"1833",0.378,0.378
"1834",0.006,0.006
"1835",0.325,0.325
"1836",-0.012,-0.012
"1837",0.149,0.149
"1838",-0.003,-0.003
"1839",0.336,0.336
"1840",0.005,0.005
"1841",0.054,0.054
"1842",0.01,0.01
"1843",0.003,0.003
"1844",0.006,0.006
"1845",0.029,0.029
"1846",0.009,0.009
"1847",0.145,0.145
"1848",0.026,0.026
"1849",0.099,0.099
"1850",0.006,0.006
"1851",0.037,0.037
"1852",0.002,0.002
"1853",0.033,0.033
"1854",0.009,0.009
"1855",0.058,0.058
"1856",-0.006,-0.006
"1857",0.074,0.074
"1858",-0.004,-0.004
"1859",0.249,0.249
"1860",0.017,0.017
"1861",0.23,0.23
"1862",0.044,0.044
"1863",0.162,0.162
"1864",0.017,0.017
"1865",0.29,0.29
"1866",0.002,0.002
"1867",0.156,0.156
"1868",0.004,0.004
"1869",0.276,0.276
"1870",0.016,0.016
"1871",0.229,0.229
"1872",0.008,0.008
"1873",0.13,0.13
"1874",-0.001,-0.001
"1875",0.28,0.28
"1876",0,0
"1877",0.038,0.038
"1878",-0.005,-0.005
"1879",0.051,0.051
"1880",0.037,0.037
"1881",0.106,0.106
"1882",0.011,0.011
"1883",0.004,0.004
"1884",-0.008,-0.008
"1885",0.033,0.033
"1886",-0.005,-0.005
"1887",0.016,0.016
"1888",0.001,0.001
"1889",0.005,0.005
"1890",0.003,0.003
"1891",0.097,0.097
"1892",0.005,0.005
"1893",0.138,0.138
"1894",0.033,0.033
"1895",0.04,0.04
"1896",0.008,0.008
"1897",0.115,0.115
"1898",0.037,0.037
"1899",0.223,0.223
"1900",0.014,0.014
"1901",0.17,0.17
"1902",0.023,0.023
"1903",0.266,0.266
"1904",0.012,0.012
"1905",-0.017,-0.017
"1906",-0.001,-0.001
"1907",-0.013,-0.013
"1908",0.002,0.002
"1909",0.065,0.065
"1910",-0.002,-0.002
"1911",-0.001,-0.001
"1912",-0.001,-0.001
"1913",0.071,0.071
"1914",-0.002,-0.002
"1915",0.054,0.054
"1916",0.058,0.058
"1917",0.052,0.052
"1918",-0.012,-0.012
"1919",0.065,0.065
"1920",0.025,0.025
"1921",0.021,0.021
"1922",0.004,0.004
"1923",0.048,0.048
"1924",0.008,0.008
"1925",0.04,0.04
"1926",0.03,0.03
"1927",0.118,0.118
"1928",0.002,0.002
"1929",0.097,0.097
"1930",0.016,0.016
"1931",0.109,0.109
"1932",0.022,0.022
"1933",0.27,0.27
"1934",0.063,0.063
"1935",0.18,0.18
"1936",0.013,0.013
"1937",0.237,0.237
"1938",0.006,0.006
"1939",0.076,0.076
"1940",0.011,0.011
"1941",0.11,0.11
"1942",0.004,0.004
"1943",0.088,0.088
"1944",0.035,0.035
"1945",0.008,0.008
"1946",0.012,0.012
"1947",0.055,0.055
"1948",0.01,0.01
"1949",0.061,0.061
"1950",0.014,0.014
"1951",0.024,0.024
"1952",0,0
"1953",0.003,0.003
"1954",0,0
"1955",0.006,0.006
"1956",-0.001,-0.001
"1957",0.038,0.038
"1958",0.004,0.004
"1959",0.039,0.039
"1960",0.024,0.024
"1961",0.069,0.069
"1962",0.007,0.007
"1963",0.083,0.083
"1964",0.023,0.023
"1965",0.128,0.128
"1966",0,0
"1967",0.291,0.291
"1968",0.014,0.014
"1969",0.124,0.124
"1970",0.006,0.006
"1971",0.219,0.219
"1972",0.008,0.008
"1973",0.148,0.148
"1974",0.02,0.02
"1975",0.101,0.101
"1976",0.01,0.01
"1977",0.098,0.098
"1978",0.006,0.006
"1979",0.006,0.006
"1980",0.008,0.008
"1981",0.111,0.111
"1982",0.017,0.017
"1983",0.095,0.095
"1984",0.027,0.027
"1985",0.011,0.011
"1986",-0.004,-0.004
"1987",0.012,0.012
"1988",0.004,0.004
"1989",0.006,0.006
"1990",0.006,0.006
"1991",0.017,0.017
"1992",0.012,0.012
"1993",0.059,0.059
"1994",0.009,0.009
"1995",0.107,0.107
"1996",0.035,0.035
"1997",0.089,0.089
"1998",0.004,0.004
"1999",0.205,0.205
"2000",0.021,0.021
"2001",0.162,0.162
"2002",0.015,0.015
"2003",0.107,0.107
"2004",0.025,0.025
"2005",0.279,0.279
"2006",0.008,0.008
"2007",0.268,0.268
"2008",0.007,0.007
"2009",0.017,0.017
"2010",0.006,0.006
"2011",0.059,0.059
"2012",0.013,0.013
"2013",0.058,0.058
"2014",0.053,0.053
"2015",0.046,0.046
"2016",0.057,0.057
"2017",0.077,0.077
"2018",0.023,0.023
"2019",0.008,0.008
"2020",0.002,0.002
"2021",0.03,0.03
"2022",0.008,0.008
"2023",0.013,0.013
"2024",0.012,0.012
"2025",0.11,0.11
"2026",0.026,0.026
"2027",0.124,0.124
"2028",0.063,0.063
"2029",0.151,0.151
"2030",0.002,0.002
"2031",0.225,0.225
"2032",0.007,0.007
"2033",0.217,0.217
"2034",0.016,0.016
"2035",0.195,0.195
"2036",-0.007,-0.007
"2037",0.044,0.044
"2038",0.09,0.09
"2039",0.005,0.005
"2040",0.005,0.005
"2041",0.046,0.046
"2042",0.005,0.005
"2043",0.025,0.025
"2044",0.004,0.004
"2045",0.017,0.017
"2046",0.007,0.007
"2047",0.006,0.006
"2048",0.001,0.001
"2049",0.008,0.008
"2050",0.003,0.003
"2051",0.016,0.016
"2052",0.009,0.009
"2053",0.213,0.213
"2054",0.018,0.018
"2055",0.124,0.124
"2056",0.006,0.006
"2057",0.273,0.273
"2058",0.019,0.019
"2059",0.258,0.258
"2060",0.023,0.023
"2061",0.242,0.242
"2062",0.151,0.151
"2063",0.114,0.114
"2064",0.008,0.008
"2065",0.027,0.027
"2066",0.008,0.008
"2067",0.012,0.012
"2068",0.01,0.01
"2069",0.008,0.008
"2070",0.011,0.011
"2071",0.037,0.037
"2072",0.011,0.011
"2073",0.088,0.088
"2074",0.015,0.015
"2075",0.065,0.065
"2076",0.008,0.008
"2077",0.038,0.038
"2078",0.012,0.012
"2079",0.043,0.043
"2080",0.005,0.005
"2081",0.053,0.053
"2082",0.009,0.009
"2083",0.114,0.114
"2084",0.012,0.012
"2085",0.196,0.196
"2086",0.054,0.054
"2087",0.13,0.13
"2088",0.03,0.03
"2089",0.112,0.112
"2090",0.014,0.014
"2091",0.176,0.176
"2092",0.005,0.005
"2093",0.176,0.176
"2094",0.014,0.014
"2095",0.07,0.07
"2096",0.009,0.009
"2097",0.069,0.069
"2098",0.006,0.006
"2099",0.095,0.095
"2100",0.007,0.007
"2101",0.056,0.056
"2102",0.021,0.021
"2103",0.02,0.02
"2104",-0.002,-0.002
"2105",0.029,0.029
"2106",0.003,0.003
"2107",0.012,0.012
"2108",0.002,0.002
"2109",0.033,0.033
"2110",0.014,0.014
"2111",0.092,0.092
"2112",-0.001,-0.001
"2113",0.059,0.059
"2114",0.004,0.004
"2115",0.208,0.208
"2116",0.008,0.008
"2117",0.098,0.098
"2118",0.007,0.007
"2119",0.26,0.26
"2120",0.005,0.005
"2121",0.102,0.102
"2122",0.006,0.006
"2123",0.007,0.007
"2124",0.006,0.006
"2125",0.081,0.081
"2126",0.01,0.01
"2127",0.054,0.054
"2128",0.022,0.022
"2129",0.037,0.037
"2130",0.012,0.012
"2131",0.013,0.013
"2132",0.005,0.005
"2133",0.023,0.023
"2134",0.006,0.006
"2135",0.051,0.051
"2136",0.022,0.022
"2137",0.108,0.108
"2138",0.025,0.025
"2139",0.226,0.226
"2140",0.017,0.017
"2141",0.28,0.28
"2142",0.039,0.039
"2143",NA,NA
"2144",0.123,0.123
"2145",0.006,0.006
"2146",0.052,0.052
"2147",0.01,0.01
"2148",0.021,0.021
"2149",0.006,0.006
"2150",0.071,0.071
"2151",0.017,0.017
"2152",0.049,0.049
"2153",0.013,0.013
"2154",0.034,0.034
"2155",0.013,0.013
"2156",0.034,0.034
"2157",0.009,0.009
"2158",0.015,0.015
"2159",0.011,0.011
"2160",0.013,0.013
"2161",0.014,0.014
"2162",0.039,0.039
"2163",0.014,0.014
"2164",0.073,0.073
"2165",0.01,0.01
"2166",0.228,0.228
"2167",0.014,0.014
"2168",0.14,0.14
"2169",0.009,0.009
"2170",0.248,0.248
"2171",0.02,0.02
"2172",0.104,0.104
"2173",0.009,0.009
"2174",0.056,0.056
"2175",0.016,0.016
"2176",0.109,0.109
"2177",0.017,0.017
"2178",0.082,0.082
"2179",0.004,0.004
"2180",0.082,0.082
"2181",0.012,0.012
"2182",0.112,0.112
"2183",0.009,0.009
"2184",0,0.02
"2185",0,0.02
"2186",0,0.02
"2187",0,0.02
"2188",0,0.02
"2189",NA,NA
"2190",0.07,0.07
"2191",0.038,0.038
"2192",0.051,0.051
"2193",0,0.02
"2194",0.023,0.023
"2195",0,0.017
"2196",0.184,0.184
"2197",0.032,0.032
"2198",0.021,0.021
"2199",0.026,0.026
"2200",0.142,0.142
"2201",0,0.02
"2202",NA,NA
"2203",0,0.02
"2204",0.182,0.182
"2205",0.022,0.022
"2206",0.198,0.198
"2207",0,0.02
"2208",0.11,0.11
"2209",0,0.02
"2210",0.206,0.206
"2211",0,0.02
"2212",0.202,0.202
"2213",0,0.02
"2214",0.207,0.207
"2215",0.063,0.063
"2216",0.243,0.243
"2217",0.057,0.057
"2218",0.092,0.092
"2219",0.043,0.043
"2220",0.028,0.028
"2221",0,0.021
"2222",0.081,0.081
"2223",0.073,0.073
"2224",0,0.02
"2225",0,0.02
"2226",0,0.023
"2227",0,0.023
"2228",0,0.025
"2229",0,0.025
"2230",0.067,0.067
"2231",0.064,0.064
"2232",0,0.021
"2233",0,0.021
"2234",0.022,0.022
"2235",0.02,0.02
"2236",0.026,0.026
"2237",0,0.02
"2238",0.101,0.101
"2239",0,0.02
"2240",0.132,0.132
"2241",0,0.02
"2242",0.149,0.149
"2243",0,0.02
"2244",0.049,0.049
"2245",0,0.02
"2246",0.09,0.09
"2247",0.033,0.033
"2248",0.26,0.26
"2249",0,0.025
"2250",NA,NA
"2251",0,0.023
"2252",0.139,0.139
"2253",0,0.022
"2254",0.117,0.117
"2255",0.049,0.049
"2256",0.161,0.161
"2257",0.038,0.038
"2258",0.113,0.113
"2259",0.056,0.056
"2260",0.088,0.088
"2261",0.043,0.043
"2262",0.07,0.07
"2263",0.067,0.067
"2264",0,0.021
"2265",0,0.021
"2266",0.003,0.003
"2267",0.022,0.022
"2268",0.013,0.013
"2269",NA,NA
"2270",0.011,0.011
"2271",0,0.01
"2272",0.093,0.093
"2273",0.043,0.043
"2274",0.01,0.01
"2275",0.011,0.011
"2276",0.059,0.059
"2277",0.017,0.017
"2278",0.039,0.039
"2279",0,0.01
"2280",0.02,0.02
"2281",0.023,0.023
"2282",0.183,0.183
"2283",0.091,0.091
"2284",0.162,0.162
"2285",0.026,0.026
"2286",0.028,0.028
"2287",0.012,0.012
"2288",0.163,0.163
"2289",0.026,0.026
"2290",0.108,0.108
"2291",0.048,0.048
"2292",0.146,0.146
"2293",0.027,0.027
"2294",0.142,0.142
"2295",0.081,0.081
"2296",0.128,0.128
"2297",0.119,0.119
"2298",0.086,0.086
"2299",0.013,0.013
"2300",0.078,0.078
"2301",0.093,0.093
"2302",0.12,0.12
"2303",0.083,0.083
"2304",0.038,0.038
"2305",0.064,0.064
"2306",0.028,0.028
"2307",0.026,0.026
"2308",0.037,0.037
"2309",0.03,0.03
"2310",0.03,0.03
"2311",0.017,0.017
"2312",0,0.014
"2313",0,0.014
"2314",0.02,0.02
"2315",0.02,0.02
"2316",0,0.013
"2317",0,0.013
"2318",0.058,0.058
"2319",0,0.013
"2320",0.125,0.125
"2321",0,0.013
"2322",0.043,0.043
"2323",0,0.013
"2324",0.087,0.087
"2325",0.033,0.033
"2326",0.169,0.169
"2327",0.018,0.018
"2328",0.108,0.108
"2329",0.03,0.03
"2330",0.059,0.059
"2331",0,0.013
"2332",0.137,0.137
"2333",0.026,0.026
"2334",0.106,0.106
"2335",0.033,0.033
"2336",0.056,0.056
"2337",0,0.013
"2338",0.073,0.073
"2339",0.034,0.034
"2340",0.036,0.036
"2341",0.038,0.038
"2342",0.038,0.038
"2343",NA,NA
"2344",0.016,0.016
"2345",0,0.013
"2346",0.018,0.018
"2347",0.014,0.014
"2348",0,0.013
"2349",0,0.013
"2350",0.028,0.028
"2351",0.018,0.018
"2352",0.064,0.064
"2353",0,0.013
"2354",0.121,0.121
"2355",0,0.013
"2356",0.078,0.078
"2357",0,0.01
"2358",0.083,0.083
"2359",0.026,0.026
"2360",0.235,0.235
"2361",0,0.01
"2362",0.221,0.221
"2363",0,0.01
"2364",0.355,0.355
"2365",0,0.01
"2366",0.2,0.2
"2367",0,0.01
"2368",0.141,0.141
"2369",0.016,0.016
"2370",0.024,0.024
"2371",0,0.01
"2372",0.033,0.033
"2373",0.011,0.011
"2374",0.116,0.116
"2375",0.252,0.252
"2376",0.033,0.033
"2377",0.015,0.015
"2378",0.02,0.02
"2379",0,0.01
"2380",0.019,0.019
"2381",0,0.01
"2382",0,0.01
"2383",0,0.01
"2384",0.022,0.022
"2385",0,0.01
"2386",0.063,0.063
"2387",0,0.01
"2388",0.054,0.054
"2389",0,0.01
"2390",0.09,0.09
"2391",0.046,0.046
"2392",0.086,0.086
"2393",0.015,0.015
"2394",0.151,0.151
"2395",0,0.01
"2396",0.229,0.229
"2397",0,0.004
