"","values","value2"
"435",0.0427,0.0427
"436",0.0937,0.0937
"437",0.0544,0.0544
"438",0.0275,0.0275
"439",0.0572,0.0572
"440",0.0237,0.0237
"441",0.1217,0.1217
"442",0.0349,0.0349
"443",0.063,0.063
"444",0.0348,0.0348
"445",0.13805,0.13805
"446",0.0488,0.0488
"447",0.03975,0.03975
"448",0.0291,0.0291
"449",0.07235,0.07235
"450",0.0284,0.0284
"451",0.09075,0.09075
"452",0.0562,0.0562
"453",0.11115,0.11115
"454",0.0558,0.0558
"455",0.08725,0.08725
"456",0.0606,0.0606
"457",0.1576,0.1576
"458",0.0488,0.0488
"459",0.10735,0.10735
"460",0.08,0.08
"461",0.06155,0.06155
"462",0.0695,0.0695
"463",0.0513,0.0513
"464",0.0559,0.0559
"465",0.0687,0.0687
"466",0.0598,0.0598
"467",NA,NA
"468",NA,NA
"469",NA,NA
"470",NA,NA
"471",0.0627,0.0627
"472",0.0316,0.0316
"473",0.10165,0.10165
"474",0.0493,0.0493
"475",0.06235,0.06235
"476",0.0321,0.0321
"477",0.04195,0.04195
"478",0.0207,0.0207
"479",0.04015,0.04015
"480",0.0368,0.0368
"481",0.0392,0.0392
"482",0.0528,0.0528
"483",0.1203,0.1203
"484",0.0479,0.0479
"485",NA,NA
"486",0.048,0.048
"487",0.0975,0.0975
"488",0.0623,0.0623
"489",0.11235,0.11235
"490",0.0562,0.0562
"491",0.05865,0.05865
"492",0.0489,0.0489
"493",0.0438,0.0438
"494",0.0453,0.0453
"495",0.03985,0.03985
"496",0.0352,0.0352
"497",0.04825,0.04825
"498",0.0247,0.0247
"499",NA,NA
"500",NA,NA
"501",NA,NA
"502",NA,NA
"503",0.08215,0.08215
"504",0.0494,0.0494
"505",0.1043,0.1043
"506",0.0336,0.0336
"507",0.05925,0.05925
"508",0.0338,0.0338
"509",0.0471,0.0471
"510",0.0276,0.0276
"511",0.0313,0.0313
"512",0.0356,0.0356
"513",0.03425,0.03425
"514",0.032,0.032
"515",0.07525,0.07525
"516",0.0643,0.0643
"517",0.122,0.122
"518",0.0291,0.0291
"519",0.1079,0.1079
"520",0.0503,0.0503
"521",0.1337,0.1337
"522",0.0658,0.0658
"523",0.1165,0.1165
"524",0.1205,0.1205
"525",0.04325,0.04325
"526",0.0458,0.0458
"527",0.0377,0.0377
"528",0.0277,0.0277
"529",0.1102,0.1102
"530",0.0288,0.0288
"531",0.06705,0.06705
"532",0.0288,0.0288
"533",0.03775,0.03775
"534",0.0562,0.0562
"535",0.072,0.072
"536",0.0346,0.0346
"537",0.04415,0.04415
"538",0.0297,0.0297
"539",0.03165,0.03165
"540",0.0235,0.0235
"541",0.04755,0.04755
"542",0.03,0.03
"543",0.05045,0.05045
"544",0.0382,0.0382
"545",0.06025,0.06025
"546",0.0441,0.0441
"547",0.0728,0.0728
"548",0.0494,0.0494
"549",0.0819,0.0819
"550",0.0421,0.0421
"551",0.06315,0.06315
"552",0.0488,0.0488
"553",0.05545,0.05545
"554",0.0405,0.0405
"555",0.04165,0.04165
"556",0.0333,0.0333
"557",0.0648,0.0648
"558",0.0327,0.0327
"559",0.0517,0.0517
"560",0.0334,0.0334
"561",0.063,0.063
"562",0.0359,0.0359
"563",0.0655,0.0655
"564",0.0224,0.0224
"565",0.0574,0.0574
"566",0.0286,0.0286
"567",0.03785,0.03785
"568",0.0554,0.0554
"569",0.04295,0.04295
"570",0.0468,0.0468
"571",0.03175,0.03175
"572",0.0547,0.0547
"573",0.0744,0.0744
"574",0.041,0.041
"575",0.0583,0.0583
"576",0.0554,0.0554
"577",0.0704,0.0704
"578",0.0311,0.0311
"579",0.0774,0.0774
"580",0.0412,0.0412
"581",NA,NA
"582",0.092,0.092
