,station,date,layer,secchi,chla,do,tn,tp,po4f,pp,tdp,no23f,nh4f,tdn,pn,tss
59944,LE1.2,1998-06-23,B,,,,,,,,,,,,,
59945,LE1.2,1998-06-23,S,,,,,,,,,,,,,
59946,LE1.2,1998-07-13,B,,,,,,,,,,,,,
59947,LE1.2,1998-07-13,S,,,,,,,,,,,,,
59948,LE1.2,1998-07-27,B,,,,,,,,,,,,,
59949,LE1.2,1998-07-27,S,,,,,,,,,,,,,
59950,LE1.2,1998-08-10,B,,,,,,,,,,,,,
59951,LE1.2,1998-08-10,S,,,,,,,,,,,,,
59952,LE1.2,1998-08-24,B,,,,,,,,,,,,,
59953,LE1.2,1998-08-24,S,,,,,,,,,,,,,
59954,LE1.2,1998-09-08,B,,,,,,,,,,,,,
59955,LE1.2,1998-09-08,S,,,,,,,,,,,,,
59956,LE1.2,1998-09-21,B,,,,,,,,,,,,,
59957,LE1.2,1998-09-21,S,,,,,,,,,,,,,
59958,LE1.2,1998-10-08,B,,,,,,,,,,,,,
59959,LE1.2,1998-10-08,S,,,,,,,,,,,,,
59960,LE1.2,1998-10-22,B,,,,,,,,,,,,,
59961,LE1.2,1998-10-22,S,,,,,,,,,,,,,
59962,LE1.2,1998-11-09,B,,,,,,,,,,,,,
59963,LE1.2,1998-11-09,S,,,,,,,,,,,,,
59964,LE1.2,1998-12-07,B,,,,,,,,,,,,,
59965,LE1.2,1998-12-07,S,,,,,,,,,,,,,
59966,LE1.2,1999-03-08,B,,,,,,,,,,,,,
59967,LE1.2,1999-03-08,S,,,,,,,,,,,,,
59968,LE1.2,1999-03-22,B,,,,,,,,,,,,,
59969,LE1.2,1999-03-22,S,,,,,,,,,,,,,
59970,LE1.2,1999-04-05,B,,,,,,,,,,,,,
59971,LE1.2,1999-04-05,S,,,,,,,,,,,,,
59972,LE1.2,1999-04-19,B,,,,,,,,,,,,,
59973,LE1.2,1999-04-19,S,,,,,,,,,,,,,
59974,LE1.2,1999-05-03,B,,,,,,,,,,,,,
59975,LE1.2,1999-05-03,S,,,,,,,,,,,,,
59976,LE1.2,1999-05-17,B,,,,,,,,,,,,,
59977,LE1.2,1999-05-17,S,,,,,,,,,,,,,
59978,LE1.2,1999-06-01,B,,,,,,,,,,,,,
59979,LE1.2,1999-06-01,S,,,,,,,,,,,,,
59980,LE1.2,1999-06-14,B,,,,,,,,,,,,,
59981,LE1.2,1999-06-14,S,,,,,,,,,,,,,
59982,LE1.2,1999-07-01,B,,,,,,,,,,,,,
59983,LE1.2,1999-07-01,S,,,,,,,,,,,,,
59984,LE1.2,1999-07-15,B,,,,,,,,,,,,,
59985,LE1.2,1999-07-15,S,,,,,,,,,,,,,
59986,LE1.2,1999-08-12,B,,,,,,,,,,,,,
59987,LE1.2,1999-08-12,S,,,,,,,,,,,,,
59988,LE1.2,1999-08-26,B,,,,,,,,,,,,,
59989,LE1.2,1999-08-26,S,,,,,,,,,,,,,
59990,LE1.2,1999-09-13,B,,,,,,,,,,,,,
59991,LE1.2,1999-09-13,S,,,,,,,,,,,,,
59992,LE1.2,1999-09-27,B,,,,,,,,,,,,,
59993,LE1.2,1999-09-27,S,,,,,,,,,,,,,
59994,LE1.2,1999-10-14,B,,,,,,,,,,,,,
59995,LE1.2,1999-10-14,S,,,,,,,,,,,,,
59996,LE1.2,1999-10-28,B,,,,,,,,,,,,,
59997,LE1.2,1999-10-28,S,,,,,,,,,,,,,
59998,LE1.2,1999-11-15,B,,,,,,,,,,,,,
59999,LE1.2,1999-11-15,S,,,,,,,,,,,,,
60000,LE1.2,1999-12-13,B,,,,,,,,,,,,,
60001,LE1.2,1999-12-13,S,,,,,,,,,,,,,
60002,LE1.2,2000-01-10,B,,,,,,,,,,,,,
60003,LE1.2,2000-01-10,S,,,,,,,,,,,,,
60004,LE1.2,2000-02-07,B,,,,,,,,,,,,,
60005,LE1.2,2000-02-07,S,,,,,,,,,,,,,
60006,LE1.2,2000-03-07,B,,,,,,,,,,,,,
60007,LE1.2,2000-03-07,S,,,,,,,,,,,,,
60008,LE1.2,2000-03-21,B,,,,,,,,,,,,,
60009,LE1.2,2000-03-21,S,,,,,,,,,,,,,
60010,LE1.2,2000-04-04,B,,,,,,,,,,,,,
60011,LE1.2,2000-04-04,S,,,,,,,,,,,,,
60012,LE1.2,2000-04-18,B,,,,,,,,,,,,,
60013,LE1.2,2000-04-18,S,,,,,,,,,,,,,
60014,LE1.2,2000-05-04,B,,,,,,,,,,,,,
60015,LE1.2,2000-05-04,S,,,,,,,,,,,,,
60016,LE1.2,2000-05-18,B,,,,,,,,,,,,,
60017,LE1.2,2000-05-18,S,,,,,,,,,,,,,
60018,LE1.2,2000-06-01,B,,,,,,,,,,,,,
60019,LE1.2,2000-06-01,S,,,,,,,,,,,,,
60020,LE1.2,2000-06-19,B,,,,,,,,,,,,,
60021,LE1.2,2000-06-19,S,,,,,,,,,,,,,
60022,LE1.2,2000-07-03,B,,,,,,,,,,,,,
60023,LE1.2,2000-07-03,S,,,,,,,,,,,,,
60024,LE1.2,2000-07-17,B,,,,,,,,,,,,,
60025,LE1.2,2000-07-17,S,,,,,,,,,,,,,
60026,LE1.2,2000-08-01,B,,,,,,,,,,,,,
60027,LE1.2,2000-08-01,S,,,,,,,,,,,,,
60028,LE1.2,2000-08-14,B,,,,,,,,,,,,,
60029,LE1.2,2000-08-14,S,,,,,,,,,,,,,
60030,LE1.2,2000-08-28,B,,,,,,,,,,,,,
60031,LE1.2,2000-08-28,S,,,,,,,,,,,,,
60032,LE1.2,2000-09-18,B,,,,,,,,,,,,,
60033,LE1.2,2000-09-18,S,,,,,,,,,,,,,
60034,LE1.2,2000-10-16,B,,,,,,,,,,,,,
60035,LE1.2,2000-10-16,S,,,,,,,,,,,,,
60036,LE1.2,2000-10-30,B,,,,,,,,,,,,,
60037,LE1.2,2000-10-30,S,,,,,,,,,,,,,
60038,LE1.2,2000-11-16,B,,,,,,,,,,,,,
60039,LE1.2,2000-11-16,S,,,,,,,,,,,,,
60040,LE1.2,2000-12-12,B,,,,,,,,,,,,,
60041,LE1.2,2000-12-12,S,,,,,,,,,,,,,
60042,LE1.2,2001-01-17,B,,,,,,,,,,,,,
60043,LE1.2,2001-01-17,S,,,,,,,,,,,,,
60044,LE1.2,2001-02-08,B,,,,,,,,,,,,,
60045,LE1.2,2001-02-08,S,,,,,,,,,,,,,
60046,LE1.2,2001-03-12,B,,,,,,,,,,,,,
60047,LE1.2,2001-03-12,S,,,,,,,,,,,,,
60048,LE1.2,2001-03-28,B,,,,,,,,,,,,,
60049,LE1.2,2001-03-28,S,,,,,,,,,,,,,
60050,LE1.2,2001-04-11,B,,,,,,,,,,,,,
60051,LE1.2,2001-04-11,S,,,,,,,,,,,,,
60052,LE1.2,2001-04-26,B,,,,,,,,,,,,,
60053,LE1.2,2001-04-26,S,,,,,,,,,,,,,
60054,LE1.2,2001-05-11,B,,,,,,,,,,,,,
60055,LE1.2,2001-05-11,S,,,,,,,,,,,,,
60056,LE1.2,2001-05-24,B,,,,,,,,,,,,,
60057,LE1.2,2001-05-24,S,,,,,,,,,,,,,
60058,LE1.2,2001-06-07,B,,,,,,,,,,,,,
60059,LE1.2,2001-06-07,S,,,,,,,,,,,,,
60060,LE1.2,2001-06-21,B,,,,,,,,,,,,,
60061,LE1.2,2001-06-21,S,,,,,,,,,,,,,
60062,LE1.2,2001-07-05,B,,,,,,,,,,,,,
60063,LE1.2,2001-07-05,S,,,,,,,,,,,,,
60064,LE1.2,2001-07-19,B,,,,,,,,,,,,,
60065,LE1.2,2001-07-19,S,,,,,,,,,,,,,
60066,LE1.2,2001-08-06,B,,,,,,,,,,,,,
60067,LE1.2,2001-08-06,S,,,,,,,,,,,,,
60068,LE1.2,2001-08-20,B,,,,,,,,,,,,,
60069,LE1.2,2001-08-20,S,,,,,,,,,,,,,
60070,LE1.2,2001-09-06,B,,,,,,,,,,,,,
60071,LE1.2,2001-09-06,S,,,,,,,,,,,,,
60072,LE1.2,2001-09-20,B,,,,,,,,,,,,,
60073,LE1.2,2001-09-20,S,,,,,,,,,,,,,
60074,LE1.2,2001-10-04,B,,,,,,,,,,,,,
60075,LE1.2,2001-10-04,S,,,,,,,,,,,,,
60076,LE1.2,2001-10-22,B,,,,,,,,,,,,,
60077,LE1.2,2001-10-22,S,,,,,,,,,,,,,
60078,LE1.2,2001-11-06,B,,,,,,,,,,,,,
60079,LE1.2,2001-11-06,S,,,,,,,,,,,,,
60080,LE1.2,2001-12-06,B,,,,,,,,,,,,,
60081,LE1.2,2001-12-06,S,,,,,,,,,,,,,
60082,LE1.2,2002-01-17,B,,,,,,,,,,,,,
60083,LE1.2,2002-01-17,S,,,,,,,,,,,,,
60084,LE1.2,2002-02-12,B,,,,,,,,,,,,,
60085,LE1.2,2002-02-12,S,,,,,,,,,,,,,
60086,LE1.2,2002-03-04,B,,,,,,,,,,,,,
60087,LE1.2,2002-03-04,S,,,,,,,,,,,,,
60088,LE1.2,2002-03-18,B,,,,,,,,,,,,,
60089,LE1.2,2002-03-18,S,,,,,,,,,,,,,
60090,LE1.2,2002-04-01,B,,,,,,,,,,,,,
60091,LE1.2,2002-04-01,S,,,,,,,,,,,,,
60092,LE1.2,2002-04-15,B,,,,,,,,,,,,,
60093,LE1.2,2002-04-15,S,,,,,,,,,,,,,
60094,LE1.2,2002-05-13,B,,,,,,,,,,,,,
60095,LE1.2,2002-05-13,S,,,,,,,,,,,,,
60096,LE1.2,2002-05-28,B,,,,,,,,,,,,,
60097,LE1.2,2002-05-28,S,,,,,,,,,,,,,
60098,LE1.2,2002-06-10,B,,,,,,,,,,,,,
60099,LE1.2,2002-06-10,S,,,,,,,,,,,,,
60100,LE1.2,2002-06-24,B,,,,,,,,,,,,,
60101,LE1.2,2002-06-24,S,,,,,,,,,,,,,
60102,LE1.2,2002-07-09,B,,,,,,,,,,,,,
60103,LE1.2,2002-07-09,S,,,,,,,,,,,,,
60104,LE1.2,2002-07-25,B,,,,,,,,,,,,,
60105,LE1.2,2002-07-25,S,,,,,,,,,,,,,
60106,LE1.2,2002-08-08,B,,,,,,,,,,,,,
60107,LE1.2,2002-08-08,S,,,,,,,,,,,,,
60108,LE1.2,2002-08-22,B,,,,,,,,,,,,,
60109,LE1.2,2002-08-22,S,,,,,,,,,,,,,
60110,LE1.2,2002-09-09,B,,,,,,,,,,,,,
60111,LE1.2,2002-09-09,S,,,,,,,,,,,,,
60112,LE1.2,2002-09-23,B,,,,,,,,,,,,,
60113,LE1.2,2002-09-23,S,,,,,,,,,,,,,
60114,LE1.2,2002-10-08,B,,,,,,,,,,,,,
60115,LE1.2,2002-10-08,S,,,,,,,,,,,,,
60116,LE1.2,2002-10-24,B,,,,,,,,,,,,,
60117,LE1.2,2002-10-24,S,,,,,,,,,,,,,
60118,LE1.2,2002-11-07,B,,,,,,,,,,,,,
60119,LE1.2,2002-11-07,S,,,,,,,,,,,,,
60120,LE1.2,2002-12-09,B,,,,,,,,,,,,,
60121,LE1.2,2002-12-09,S,,,,,,,,,,,,,
60122,LE1.2,2003-01-06,B,,,,,,,,,,,,,
60123,LE1.2,2003-01-06,S,,,,,,,,,,,,,
60124,LE1.2,2003-02-06,B,,,,,,,,,,,,,
60125,LE1.2,2003-02-06,S,,,,,,,,,,,,,
60126,LE1.2,2003-03-06,B,,,,,,,,,,,,,
60127,LE1.2,2003-03-06,S,,,,,,,,,,,,,
60128,LE1.2,2003-03-20,B,,,,,,,,,,,,,
60129,LE1.2,2003-03-20,S,,,,,,,,,,,,,
60130,LE1.2,2003-04-17,B,,,,,,,,,,,,,
60131,LE1.2,2003-04-17,S,,,,,,,,,,,,,
60132,LE1.2,2003-04-30,B,,,,,,,,,,,,,
60133,LE1.2,2003-04-30,S,,,,,,,,,,,,,
60134,LE1.2,2003-05-15,B,,,,,,,,,,,,,
60135,LE1.2,2003-05-15,S,,,,,,,,,,,,,
60136,LE1.2,2003-05-29,B,,,,,,,,,,,,,
60137,LE1.2,2003-05-29,S,,,,,,,,,,,,,
60138,LE1.2,2003-06-12,B,,,,,,,,,,,,,
60139,LE1.2,2003-06-12,S,,,,,,,,,,,,,
60140,LE1.2,2003-06-26,B,,,,,,,,,,,,,
60141,LE1.2,2003-06-26,S,,,,,,,,,,,,,
60142,LE1.2,2003-07-14,B,,,,,,,,,,,,,
60143,LE1.2,2003-07-14,S,,,,,,,,,,,,,
60144,LE1.2,2003-07-28,B,,,,,,,,,,,,,
60145,LE1.2,2003-07-28,S,,,,,,,,,,,,,
60146,LE1.2,2003-08-12,B,,,,,,,,,,,,,
60147,LE1.2,2003-08-12,S,,,,,,,,,,,,,
60148,LE1.2,2003-08-28,B,,,,,,,,,,,,,
60149,LE1.2,2003-08-28,S,,,,,,,,,,,,,
60150,LE1.2,2003-09-11,B,,,,,,,,,,,,,
60151,LE1.2,2003-09-11,S,,,,,,,,,,,,,
60152,LE1.2,2003-09-25,B,,,,,,,,,,,,,
60153,LE1.2,2003-09-25,S,,,,,,,,,,,,,
60154,LE1.2,2003-10-14,B,,,,,,,,,,,,,
60155,LE1.2,2003-10-14,S,,,,,,,,,,,,,
60156,LE1.2,2003-10-29,B,,,,,,,,,,,,,
60157,LE1.2,2003-10-29,S,,,,,,,,,,,,,
60158,LE1.2,2003-11-20,B,,,,,,,,,,,,,
60159,LE1.2,2003-11-20,S,,,,,,,,,,,,,
60160,LE1.2,2003-12-11,B,,,,,,,,,,,,,
60161,LE1.2,2003-12-11,S,,,,,,,,,,,,,
60162,LE1.2,2004-01-08,B,,,,,,,,,,,,,
60163,LE1.2,2004-01-08,S,,,,,,,,,,,,,
60164,LE1.2,2004-02-25,B,,,,,,,,,,,,,
60165,LE1.2,2004-02-25,S,,,,,,,,,,,,,
60166,LE1.2,2004-03-08,B,,,,,,,,,,,,,
60167,LE1.2,2004-03-08,S,,,,,,,,,,,,,
60168,LE1.2,2004-03-22,B,,,,,,,,,,,,,
60169,LE1.2,2004-03-22,S,,,,,,,,,,,,,
60170,LE1.2,2004-04-05,B,,,,,,,,,,,,,
60171,LE1.2,2004-04-05,S,,,,,,,,,,,,,
60172,LE1.2,2004-04-19,B,,,,,,,,,,,,,
60173,LE1.2,2004-04-19,S,,,,,,,,,,,,,
60174,LE1.2,2004-05-06,B,,,,,,,,,,,,,
60175,LE1.2,2004-05-06,S,,,,,,,,,,,,,
60176,LE1.2,2004-05-20,B,,,,,,,,,,,,,
60177,LE1.2,2004-05-20,S,,,,,,,,,,,,,
60178,LE1.2,2004-06-03,B,,,,,,,,,,,,,
60179,LE1.2,2004-06-03,S,,,,,,,,,,,,,
60180,LE1.2,2004-06-21,B,,,,,,,,,,,,,
60181,LE1.2,2004-06-21,S,,,,,,,,,,,,,
60182,LE1.2,2004-07-01,B,,,,,,,,,,,,,
60183,LE1.2,2004-07-01,S,,,,,,,,,,,,,
60184,LE1.2,2004-07-15,B,,,,,,,,,,,,,
60185,LE1.2,2004-07-15,S,,,,,,,,,,,,,
60186,LE1.2,2004-08-02,B,,,,,,,,,,,,,
60187,LE1.2,2004-08-02,S,,,,,,,,,,,,,
60188,LE1.2,2004-08-16,B,,,,,,,,,,,,,
60189,LE1.2,2004-08-16,S,,,,,,,,,,,,,
60190,LE1.2,2004-09-01,B,,,,,,,,,,,,,
60191,LE1.2,2004-09-01,S,,,,,,,,,,,,,
60192,LE1.2,2004-09-16,B,,,,,,,,,,,,,
60193,LE1.2,2004-09-16,S,,,,,,,,,,,,,
60194,LE1.2,2004-10-04,B,,,,,,,,,,,,,
60195,LE1.2,2004-10-04,S,,,,,,,,,,,,,
60196,LE1.2,2004-10-18,B,,,,,,,,,,,,,
60197,LE1.2,2004-10-18,S,,,,,,,,,,,,,
60198,LE1.2,2004-11-17,B,,,,,,,,,,,,,
60199,LE1.2,2004-11-17,S,,,,,,,,,,,,,
60200,LE1.2,2004-12-15,B,,,,,,,,,,,,,
60201,LE1.2,2004-12-15,S,,,,,,,,,,,,,
60202,LE1.2,2005-01-18,B,,,,,,,,,,,,,
60203,LE1.2,2005-01-18,S,,,,,,,,,,,,,
60204,LE1.2,2005-02-10,B,,,,,,,,,,,,,
60205,LE1.2,2005-02-10,S,,,,,,,,,,,,,
60206,LE1.2,2005-03-01,B,,,,,,,,,,,,,
60207,LE1.2,2005-03-01,S,,,,,,,,,,,,,
60208,LE1.2,2005-03-28,B,,,,,,,,,,,,,
60209,LE1.2,2005-03-28,S,,,,,,,,,,,,,
60210,LE1.2,2005-04-11,B,,,,,,,,,,,,,
60211,LE1.2,2005-04-11,S,,,,,,,,,,,,,
60212,LE1.2,2005-04-25,B,,,,,,,,,,,,,
60213,LE1.2,2005-04-25,S,,,,,,,,,,,,,
60214,LE1.2,2005-05-09,B,,,,,,,,,,,,,
60215,LE1.2,2005-05-09,S,,,,,,,,,,,,,
60216,LE1.2,2005-05-23,B,,,,,,,,,,,,,
60217,LE1.2,2005-05-23,S,,,,,,,,,,,,,
60218,LE1.2,2005-06-02,B,,,,,,,,,,,,,
60219,LE1.2,2005-06-02,S,,,,,,,,,,,,,
60220,LE1.2,2005-06-20,B,,,,,,,,,,,,,
60221,LE1.2,2005-06-20,S,,,,,,,,,,,,,
60222,LE1.2,2005-07-05,B,,,,,,,,,,,,,
60223,LE1.2,2005-07-05,S,,,,,,,,,,,,,
60224,LE1.2,2005-07-21,B,,,,,,,,,,,,,
60225,LE1.2,2005-07-21,S,,,,,,,,,,,,,
60226,LE1.2,2005-08-04,B,,,,,,,,,,,,,
60227,LE1.2,2005-08-04,S,,,,,,,,,,,,,
60228,LE1.2,2005-08-22,B,,,,,,,,,,,,,
60229,LE1.2,2005-08-22,S,,,,,,,,,,,,,
60230,LE1.2,2005-09-06,B,,,,,,,,,,,,,
60231,LE1.2,2005-09-06,S,,,,,,,,,,,,,
60232,LE1.2,2005-09-19,B,,,,,,,,,,,,,
60233,LE1.2,2005-09-19,S,,,,,,,,,,,,,
60234,LE1.2,2005-10-06,B,,,,,,,,,,,,,
60235,LE1.2,2005-10-06,S,,,,,,,,,,,,,
60236,LE1.2,2005-10-24,B,,,,,,,,,,,,,
60237,LE1.2,2005-10-24,S,,,,,,,,,,,,,
60238,LE1.2,2005-11-21,B,,,,,,,,,,,,,
60239,LE1.2,2005-11-21,S,,,,,,,,,,,,,
60240,LE1.2,2005-12-19,B,,,,,,,,,,,,,
60241,LE1.2,2005-12-19,S,,,,,,,,,,,,,
60242,LE1.2,2006-01-17,B,,,,,,,,,,,,,
60243,LE1.2,2006-01-17,S,,,,,,,,,,,,,
60244,LE1.2,2006-02-15,B,,,,,,,,,,,,,
60245,LE1.2,2006-02-15,S,,,,,,,,,,,,,
60246,LE1.2,2006-03-02,B,,,,,,,,,,,,,
60247,LE1.2,2006-03-02,S,,,,,,,,,,,,,
60248,LE1.2,2006-03-16,B,,,,,,,,,,,,,
60249,LE1.2,2006-03-16,S,,,,,,,,,,,,,
60250,LE1.2,2006-04-13,B,,,,,,,,,,,,,
60251,LE1.2,2006-04-13,S,,,,,,,,,,,,,
60252,LE1.2,2006-04-27,B,,,,,,,,,,,,,
60253,LE1.2,2006-04-27,S,,,,,,,,,,,,,
60254,LE1.2,2006-05-15,B,,,,,,,,,,,,,
60255,LE1.2,2006-05-15,S,,,,,,,,,,,,,
60256,LE1.2,2006-05-30,B,,,,,,,,,,,,,
60257,LE1.2,2006-05-30,S,,,,,,,,,,,,,
60258,LE1.2,2006-06-12,B,,,,,,,,,,,,,
60259,LE1.2,2006-06-12,S,,,,,,,,,,,,,
60260,LE1.2,2006-06-26,B,,,,,,,,,,,,,
60261,LE1.2,2006-06-26,S,,,,,,,,,,,,,
60262,LE1.2,2006-07-10,B,,,,,,,,,,,,,
60263,LE1.2,2006-07-10,S,,,,,,,,,,,,,
60264,LE1.2,2006-07-24,B,,,,,,,,,,,,,
60265,LE1.2,2006-07-24,S,,,,,,,,,,,,,
60266,LE1.2,2006-08-10,B,,,,,,,,,,,,,
60267,LE1.2,2006-08-10,S,,,,,,,,,,,,,
60268,LE1.2,2006-08-24,B,,,,,,,,,,,,,
60269,LE1.2,2006-08-24,S,,,,,,,,,,,,,
60270,LE1.2,2006-09-11,B,,,,,,,,,,,,,
60271,LE1.2,2006-09-11,S,,,,,,,,,,,,,
60272,LE1.2,2006-09-25,B,,,,,,,,,,,,,
60273,LE1.2,2006-09-25,S,,,,,,,,,,,,,
60274,LE1.2,2006-10-10,B,,,,,,,,,,,,,
60275,LE1.2,2006-10-10,S,,,,,,,,,,,,,
60276,LE1.2,2006-10-24,B,,,,,,,,,,,,,
60277,LE1.2,2006-10-24,S,,,,,,,,,,,,,
60278,LE1.2,2006-11-08,B,,,,,,,,,,,,,
60279,LE1.2,2006-11-08,S,,,,,,,,,,,,,
60280,LE1.2,2006-12-07,B,,,,,,,,,,,,,
60281,LE1.2,2006-12-07,S,,,,,,,,,,,,,
60282,LE1.2,2007-01-22,B,,,,,,,,,,,,,
60283,LE1.2,2007-01-22,S,,,,,,,,,,,,,
60284,LE1.2,2007-02-20,B,,,,,,,,,,,,,
60285,LE1.2,2007-02-20,S,,,,,,,,,,,,,
60286,LE1.2,2007-03-08,B,,,,,,,,,,,,,
60287,LE1.2,2007-03-08,S,,,,,,,,,,,,,
60288,LE1.2,2007-03-21,B,,,,,,,,,,,,,
60289,LE1.2,2007-03-21,S,,,,,,,,,,,,,
60290,LE1.2,2007-04-02,B,,,,,,,,,,,,,
60291,LE1.2,2007-04-02,S,,,,,,,,,,,,,
60292,LE1.2,2007-04-18,B,,,,,,,,,,,,,
60293,LE1.2,2007-04-18,S,,,,,,,,,,,,,
60294,LE1.2,2007-05-01,B,,,,,,,,,,,,,
60295,LE1.2,2007-05-01,S,,,,,,,,,,,,,
60296,LE1.2,2007-05-17,B,,,,,,,,,,,,,
60297,LE1.2,2007-05-17,S,,,,,,,,,,,,,
60298,LE1.2,2007-06-14,B,,,,,,,,,,,,,
60299,LE1.2,2007-06-14,S,,,,,,,,,,,,,
60300,LE1.2,2007-06-28,B,,,,,,,,,,,,,
60301,LE1.2,2007-06-28,S,,,,,,,,,,,,,
60302,LE1.2,2007-07-16,B,,,,,,,,,,,,,
60303,LE1.2,2007-07-16,S,,,,,,,,,,,,,
60304,LE1.2,2007-07-30,B,,,,,,,,,,,,,
60305,LE1.2,2007-07-30,S,,,,,,,,,,,,,
60306,LE1.2,2007-08-13,B,,,,,,,,,,,,,
60307,LE1.2,2007-08-13,S,,,,,,,,,,,,,
60308,LE1.2,2007-08-28,B,,,,,,,,,,,,,
60309,LE1.2,2007-08-28,S,,,,,,,,,,,,,
60310,LE1.2,2007-09-13,B,,,,,,,,,,,,,
60311,LE1.2,2007-09-13,S,,,,,,,,,,,,,
60312,LE1.2,2007-09-27,B,,,,,,,,,,,,,
60313,LE1.2,2007-09-27,S,,,,,,,,,,,,,
60314,LE1.2,2007-10-11,B,,,,,,,,,,,,,
60315,LE1.2,2007-10-11,S,,,,,,,,,,,,,
60316,LE1.2,2007-10-29,B,,,,,,,,,,,,,
60317,LE1.2,2007-10-29,S,,,,,,,,,,,,,
60318,LE1.2,2007-11-13,B,,,,,,,,,,,,,
60319,LE1.2,2007-11-13,S,,,,,,,,,,,,,
60320,LE1.2,2007-12-04,B,,,,,,,,,,,,,
60321,LE1.2,2007-12-04,S,,,,,,,,,,,,,
60322,LE1.2,2008-01-10,B,,,,,,,,,,,,,
60323,LE1.2,2008-01-10,S,,,,,,,,,,,,,
60324,LE1.2,2008-02-07,B,,,,,,,,,,,,,
60325,LE1.2,2008-02-07,S,,,,,,,,,,,,,
60326,LE1.2,2008-03-10,B,,,,,,,,,,,,,
60327,LE1.2,2008-03-10,S,,,,,,,,,,,,,
60328,LE1.2,2008-04-07,B,,,,,,,,,,,,,
60329,LE1.2,2008-04-07,S,,,,,,,,,,,,,
60330,LE1.2,2008-04-21,B,,,,,,,,,,,,,
60331,LE1.2,2008-04-21,S,,,,,,,,,,,,,
60332,LE1.2,2008-05-05,B,,,,,,,,,,,,,
60333,LE1.2,2008-05-05,S,,,,,,,,,,,,,
60334,LE1.2,2008-05-19,B,,,,,,,,,,,,,
60335,LE1.2,2008-05-19,S,,,,,,,,,,,,,
60336,LE1.2,2008-06-18,B,,,,,,,,,,,,,
60337,LE1.2,2008-06-18,S,,,,,,,,,,,,,
60338,LE1.2,2008-07-02,B,,,,,,,,,,,,,
60339,LE1.2,2008-07-02,S,,,,,,,,,,,,,
60340,LE1.2,2008-07-17,B,,,,,,,,,,,,,
60341,LE1.2,2008-07-17,S,,,,,,,,,,,,,
60342,LE1.2,2008-08-04,B,,,,,,,,,,,,,
60343,LE1.2,2008-08-04,S,,,,,,,,,,,,,
60344,LE1.2,2008-08-18,B,,,,,,,,,,,,,
60345,LE1.2,2008-08-18,S,,,,,,,,,,,,,
60346,LE1.2,2008-09-15,B,,,,,,,,,,,,,
60347,LE1.2,2008-09-15,S,,,,,,,,,,,,,
60348,LE1.2,2008-10-16,B,,,,,,,,,,,,,
60349,LE1.2,2008-10-16,S,,,,,,,,,,,,,
60350,LE1.2,2008-11-13,B,,,,,,,,,,,,,
60351,LE1.2,2008-11-13,S,,,,,,,,,,,,,
60352,LE1.2,2008-12-15,B,,,,,,,,,,,,,
60353,LE1.2,2008-12-15,S,,,,,,,,,,,,,
60354,LE1.2,2009-01-08,B,,,,,,,,,,,,,
60355,LE1.2,2009-01-08,S,,,,,,,,,,,,,
60356,LE1.2,2009-02-05,B,,,,,,,,,,,,,
60357,LE1.2,2009-02-05,S,,,,,,,,,,,,,
60358,LE1.2,2009-03-10,B,,,,,,,,,,,,,
60359,LE1.2,2009-03-10,S,,,,,,,,,,,,,
60360,LE1.2,2009-04-09,B,,,,,,,,,,,,,
60361,LE1.2,2009-04-09,S,,,,,,,,,,,,,
60362,LE1.2,2009-04-22,B,,,,,,,,,,,,,
60363,LE1.2,2009-04-22,S,,,,,,,,,,,,,
60364,LE1.2,2009-05-07,B,,,,,,,,,,,,,
60365,LE1.2,2009-05-07,S,,,,,,,,,,,,,
60366,LE1.2,2009-05-21,B,,,,,,,,,,,,,
60367,LE1.2,2009-05-21,S,,,,,,,,,,,,,
60368,LE1.2,2009-06-22,B,,,,,,,,,,,,,
60369,LE1.2,2009-06-22,S,,,,,,,,,,,,,
60370,LE1.2,2009-07-06,B,,,,,,,,,,,,,
60371,LE1.2,2009-07-06,S,,,,,,,,,,,,,
60372,LE1.2,2009-07-20,B,,,,,,,,,,,,,
60373,LE1.2,2009-07-20,S,,,,,,,,,,,,,
60374,LE1.2,2009-08-03,B,,,,,,,,,,,,,
60375,LE1.2,2009-08-03,S,,,,,,,,,,,,,
60376,LE1.2,2009-08-18,B,,,,,,,,,,,,,
60377,LE1.2,2009-08-18,S,,,,,,,,,,,,,
60378,LE1.2,2009-09-10,B,,,,,,,,,,,,,
60379,LE1.2,2009-09-10,S,,,,,,,,,,,,,
60380,LE1.2,2009-10-07,B,,,,,,,,,,,,,
60381,LE1.2,2009-10-07,S,,,,,,,,,,,,,
60382,LE1.2,2009-11-05,B,,,,,,,,,,,,,
60383,LE1.2,2009-11-05,S,,,,,,,,,,,,,
60384,LE1.2,2009-12-03,B,,,,,,,,,,,,,
60385,LE1.2,2009-12-03,S,,,,,,,,,,,,,
60386,LE1.2,2010-01-19,B,,,,,,,,,,,,,
60387,LE1.2,2010-01-19,S,,,,,,,,,,,,,
60388,LE1.2,2010-02-16,B,,,,,,,,,,,,,
60389,LE1.2,2010-02-16,S,,,,,,,,,,,,,
60390,LE1.2,2010-03-22,B,,,,,,,,,,,,,
60391,LE1.2,2010-03-22,S,,,,,,,,,,,,,
60392,LE1.2,2010-04-19,B,,,,,,,,,,,,,
