"station"	"date"	"layer"	"tp..Data.values"	"tp..Data.value2"	"tp.remark.codes"	"tp.value.codes"	"tp.reporting.level"	"tp.reporting.method"	"tp.reporting.units"	"tp.analyte.method"	"tp.analyte.name"	"tp.unique.code"
"CB3.3C"	1991-12-03	"B"	0.03555	0.03555	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-12-03	"S"	0.03000	0.03000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-01-07	"B"	0.02965	0.02965	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-01-07	"S"	0.04560	0.04560	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-02-11	"B"	0.04390	0.04390	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-02-11	"S"	0.02180	0.02180	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-12	"B"	0.03235	0.03235	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-12	"S"	0.03360	0.03360	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-31	"B"	0.03640	0.03640	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-31	"S"	0.03720	0.03720	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-15	"B"	0.08145	0.08145	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-15	"S"	0.02600	0.02600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-28	"B"	0.04750	0.04750	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-28	"S"	0.03540	0.03540	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-12	"B"	0.06235	0.06235	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-12	"S"	0.11190	0.11190	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-27	"B"	0.03200	0.03200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-27	"S"	0.01900	0.01900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-09	"B"	0.03060	0.03060	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-09	"S"	0.03640	0.03640	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-23	"B"	0.02370	0.02370	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-23	"S"	0.03410	0.03410	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-07	"B"	0.03755	0.03755	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-07	"S"	0.03870	0.03870	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-21	"B"	0.07325	0.07325	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-21	"S"	0.04430	0.04430	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-12	"B"	0.09730	0.09730	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-12	"S"	0.05230	0.05230	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-25	"B"	0.06675	0.06675	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-25	"S"	0.03890	0.03890	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-09	"B"	0.04895	0.04895	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-09	"S"	0.05330	0.05330	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-28	"B"	0.03985	0.03985	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-28	"S"	0.04170	0.04170	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-07	"B"	0.05995	0.05995	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-07	"S"	0.04510	0.04510	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-20	"B"	0.03845	0.03845	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-20	"S"	0.02790	0.02790	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-11-18	"B"	0.05690	0.05690	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-11-18	"S"	0.07720	0.07720	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-12-08	"B"	0.03795	0.03795	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-12-08	"S"	0.03040	0.03040	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-01-05	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-01-05	"S"	0.04160	0.04160	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-02-09	"B"	0.02725	0.02725	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-02-09	"S"	0.01360	0.01360	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-10	"B"	0.04760	0.04760	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-10	"S"	0.02770	0.02770	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-30	"B"	0.03900	0.03900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-30	"S"	0.03630	0.03630	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-13	"B"	0.04550	0.04550	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-13	"S"	0.04040	0.04040	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-28	"B"	0.07735	0.07735	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-28	"S"	0.05340	0.05340	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-11	"B"	0.04705	0.04705	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-11	"S"	0.05720	0.05720	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-25	"B"	0.03455	0.03455	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-25	"S"	0.01820	0.01820	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-15	"B"	0.07560	0.07560	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-15	"S"	0.02680	0.02680	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-29	"B"	0.06025	0.06025	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-29	"S"	0.03930	0.03930	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-13	"B"	0.07645	0.07645	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-13	"S"	0.03000	0.03000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-27	"B"	0.08845	0.08845	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-27	"S"	0.03470	0.03470	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-10	"B"	0.12405	0.12405	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-10	"S"	0.05800	0.05800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-24	"B"	0.10840	0.10840	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-24	"S"	0.05360	0.05360	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-14	"B"	0.09340	0.09340	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-14	"S"	0.07610	0.07610	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-28	"B"	0.12685	0.12685	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-28	"S"	0.05390	0.05390	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-13	"B"	0.08440	0.08440	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-13	"S"	0.03780	0.03780	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-25	"B"	0.03185	0.03185	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-25	"S"	0.03090	0.03090	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-11-16	"B"	0.05080	0.05080	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-11-16	"S"	0.02970	0.02970	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-12-07	"B"	0.04615	0.04615	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-12-07	"S"	0.04340	0.04340	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-01-06	"B"	0.03030	0.03030	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-01-06	"S"	0.04750	0.04750	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-08	"B"	0.20310	0.20310	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-08	"S"	0.04980	0.04980	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-23	"B"	0.08280	0.08280	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-23	"S"	0.05470	0.05470	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-05	"B"	0.05900	0.05900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-05	"S"	0.06310	0.06310	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-19	"B"	0.04875	0.04875	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-19	"S"	0.04110	0.04110	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-03	"B"	0.07100	0.07100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-03	"S"	0.03350	0.03350	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-26	"B"	0.08025	0.08025	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-26	"S"	0.02170	0.02170	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-14	"B"	0.05130	0.05130	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-14	"S"	0.06020	0.06020	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-28	"B"	0.03550	0.03550	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-28	"S"	0.05250	0.05250	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-12	"B"	0.09115	0.09115	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-12	"S"	0.03370	0.03370	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-26	"B"	0.08770	0.08770	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-26	"S"	0.08400	0.08400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-16	"B"	0.13330	0.13330	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-16	"S"	0.04230	0.04230	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-30	"B"	0.11905	0.11905	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-30	"S"	0.03700	0.03700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-13	"B"	0.07715	0.07715	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-13	"S"	0.05120	0.05120	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-27	"B"	0.04970	0.04970	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-27	"S"	0.05070	0.05070	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-12	"B"	0.04255	0.04255	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-12	"S"	0.03350	0.03350	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-24	"B"	0.03440	0.03440	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-24	"S"	0.03110	0.03110	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-11-15	"B"	0.06530	0.06530	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-11-15	"S"	0.03080	0.03080	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-12-13	"B"	0.06015	0.06015	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-12-13	"S"	0.04140	0.04140	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-01-10	"B"	0.03175	0.03175	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-01-10	"S"	0.02770	0.02770	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-02-14	"B"	0.03745	0.03745	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-02-14	"S"	0.02920	0.02920	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-07	"B"	0.23690	0.23690	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-07	"S"	0.02110	0.02110	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-21	"B"	0.09415	0.09415	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-21	"S"	0.02070	0.02070	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-11	"B"	0.03415	0.03415	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-11	"S"	0.04550	0.04550	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-25	"B"	0.04295	0.04295	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-25	"S"	0.02270	0.02270	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-09	"B"	0.04300	0.04300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-09	"S"	0.02790	0.02790	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-23	"B"	0.02450	0.02450	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-23	"S"	0.06820	0.06820	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-06	"B"	0.04215	0.04215	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-06	"S"	0.04150	0.04150	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-20	"B"	0.02860	0.02860	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-20	"S"	0.04180	0.04180	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-11	"B"	0.12300	0.12300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-11	"S"	0.05290	0.05290	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-25	"B"	0.10385	0.10385	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-25	"S"	0.04750	0.04750	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-08	"B"	0.11555	0.11555	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-08	"S"	0.20410	0.20410	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-22	"B"	0.05045	0.05045	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-22	"S"	0.05690	0.05690	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-06	"B"	0.09610	0.09610	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-06	"S"	0.06450	0.06450	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-19	"B"	0.11340	0.11340	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-19	"S"	0.05720	0.05720	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-03	"B"	0.05390	0.05390	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-03	"S"	0.04140	0.04140	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-17	"B"	0.05675	0.05675	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-17	"S"	0.03470	0.03470	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-11-16	"B"	0.04985	0.04985	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-11-16	"S"	0.06690	0.06690	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-12-14	"B"	0.06540	0.06540	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-12-14	"S"	0.03100	0.03100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-01-30	"B"	0.04270	0.04270	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-01-30	"S"	0.09370	0.09370	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-02-14	"B"	0.05440	0.05440	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-02-14	"S"	0.02750	0.02750	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-03-12	"B"	0.05720	0.05720	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-03-12	"S"	0.02370	0.02370	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-09	"B"	0.12170	0.12170	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-09	"S"	0.03490	0.03490	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-23	"B"	0.06300	0.06300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-23	"S"	0.03480	0.03480	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-14	"B"	0.13805	0.13805	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-14	"S"	0.04880	0.04880	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-29	"B"	0.03975	0.03975	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-29	"S"	0.02910	0.02910	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-06-11	"B"	0.07235	0.07235	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-06-11	"S"	0.02840	0.02840	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-09	"B"	0.09075	0.09075	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-09	"S"	0.05620	0.05620	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-23	"B"	0.11115	0.11115	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-23	"S"	0.05580	0.05580	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-06	"B"	0.08725	0.08725	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-06	"S"	0.06060	0.06060	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-27	"B"	0.15760	0.15760	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-27	"S"	0.04880	0.04880	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-09-10	"B"	0.10735	0.10735	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-09-10	"S"	0.08000	0.08000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-10-09	"B"	0.06155	0.06155	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-10-09	"S"	0.06950	0.06950	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-11-19	"B"	0.05130	0.05130	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-11-19	"S"	0.05590	0.05590	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-12-10	"B"	0.06870	0.06870	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-12-10	"S"	0.05980	0.05980	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-01-15	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-01-15	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-02-12	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-02-12	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-03-05	"B"	0.06270	0.06270	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-03-05	"S"	0.03160	0.03160	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-03	"B"	0.10165	0.10165	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-03	"S"	0.04930	0.04930	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-15	"B"	0.06235	0.06235	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-15	"S"	0.03210	0.03210	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-13	"B"	0.04195	0.04195	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-13	"S"	0.02070	0.02070	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-29	"B"	0.04015	0.04015	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-29	"S"	0.03680	0.03680	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-06-10	"B"	0.03920	0.03920	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-06-10	"S"	0.05280	0.05280	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-15	"B"	0.12030	0.12030	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-15	"S"	0.04790	0.04790	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-29	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-29	"S"	0.04800	0.04800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-12	"B"	0.09750	0.09750	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-12	"S"	0.06230	0.06230	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-26	"B"	0.11235	0.11235	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-26	"S"	0.05620	0.05620	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-09-09	"B"	0.05865	0.05865	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-09-09	"S"	0.04890	0.04890	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-10-16	"B"	0.04380	0.04380	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-10-16	"S"	0.04530	0.04530	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-11-18	"B"	0.03985	0.03985	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-11-18	"S"	0.03520	0.03520	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-12-09	"B"	0.04825	0.04825	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-12-09	"S"	0.02470	0.02470	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-01-07	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-01-07	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-02-10	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-02-10	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-03-24	"B"	0.08215	0.08215	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-03-24	"S"	0.04940	0.04940	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-07	"B"	0.10430	0.10430	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-07	"S"	0.03360	0.03360	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-21	"B"	0.05925	0.05925	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-21	"S"	0.03380	0.03380	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-05	"B"	0.04710	0.04710	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-05	"S"	0.02760	0.02760	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-19	"B"	0.03130	0.03130	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-19	"S"	0.03560	0.03560	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-06-03	"B"	0.03425	0.03425	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-06-03	"S"	0.03200	0.03200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-07	"B"	0.07525	0.07525	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-07	"S"	0.06430	0.06430	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-21	"B"	0.12200	0.12200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-21	"S"	0.02910	0.02910	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-04	"B"	0.10790	0.10790	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-04	"S"	0.05030	0.05030	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-18	"B"	0.13370	0.13370	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-18	"S"	0.06580	0.06580	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-09-02	"B"	0.11650	0.11650	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-09-02	"S"	0.12050	0.12050	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-10-14	"B"	0.04325	0.04325	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-10-14	"S"	0.04580	0.04580	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-11-17	"B"	0.03770	0.03770	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-11-17	"S"	0.02770	0.02770	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-12-16	"B"	0.11020	0.11020	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-12-16	"S"	0.02880	0.02880	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-01-12	"B"	0.06705	0.06705	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-01-12	"S"	0.02880	0.02880	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-02-09	"B"	0.03775	0.03775	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-02-09	"S"	0.05620	0.05620	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-03-17	"B"	0.07200	0.07200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-03-17	"S"	0.03460	0.03460	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-04-27	"B"	0.04415	0.04415	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-04-27	"S"	0.02970	0.02970	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-11	"B"	0.03165	0.03165	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-11	"S"	0.02350	0.02350	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-25	"B"	0.04755	0.04755	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-25	"S"	0.03000	0.03000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-06-08	"B"	0.05045	0.05045	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-06-08	"S"	0.03820	0.03820	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-07-07	"B"	0.06025	0.06025	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-07-07	"S"	0.04410	0.04410	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-07-20	"B"	0.07280	0.07280	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-07-20	"S"	0.04940	0.04940	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-08-04	"B"	0.08190	0.08190	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-08-04	"S"	0.04210	0.04210	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-08-17	"B"	0.06315	0.06315	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-08-17	"S"	0.04880	0.04880	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-09-21	"B"	0.05545	0.05545	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-09-21	"S"	0.04050	0.04050	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-10-06	"B"	0.04165	0.04165	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-10-06	"S"	0.03330	0.03330	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-11-02	"B"	0.06480	0.06480	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-11-02	"S"	0.03270	0.03270	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-12-07	"B"	0.05170	0.05170	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-12-07	"S"	0.03340	0.03340	" "	""	NA	""	""	""	""	""
"CB3.3C"	2000-01-19	"B"	0.06300	0.06300	" "	""	NA	""	""	""	""	""
"CB3.3C"	2000-01-19	"S"	0.03590	0.03590	" "	""	NA	""	""	""	""	""
"CB3.3C"	2000-02-16	"B"	0.06550	0.06550	" "	""	NA	""	""	""	""	""
"CB3.3C"	2000-02-16	"S"	0.02240	0.02240	" "	""	NA	""	""	""	""	""
