"station"	"date"	"layer"	"po4f..Data.values"	"po4f..Data.value2"	"po4f.remark.codes"	"po4f.value.codes"	"po4f.reporting.level"	"po4f.reporting.method"	"po4f.reporting.units"	"po4f.analyte.method"	"po4f.analyte.name"	"po4f.unique.code"
"CB5.4"	1990-04-16	"S"	 0.000000	 0.003000	"<"	""	NA	""	""	""	""	""
"CB5.4"	1990-05-14	"B"	 0.006500	 0.006500	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-05-14	"S"	 0.003500	 0.003500	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-05-29	"B"	 0.000000	 0.003000	"<"	""	NA	""	""	""	""	""
"CB5.4"	1990-05-29	"S"	 0.000000	 0.003000	"<"	""	NA	""	""	""	""	""
"CB5.4"	1990-06-12	"B"	 0.000000	 0.003000	"<"	""	NA	""	""	""	""	""
"CB5.4"	1990-06-12	"S"	 0.000000	 0.003000	"<"	""	NA	""	""	""	""	""
"CB5.4"	1990-06-25	"B"	 0.000000	 0.003000	"<"	""	NA	""	""	""	""	""
"CB5.4"	1990-06-25	"S"	 0.000000	 0.003000	"<"	""	NA	""	""	""	""	""
"CB5.4"	1990-07-16	"B"	 0.024700	 0.024700	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-07-16	"S"	 0.001200	 0.001200	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-07-31	"B"	 0.003800	 0.003800	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-07-31	"S"	 0.001400	 0.001400	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-08-13	"B"	 0.049300	 0.049300	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-08-13	"S"	 0.000700	 0.000700	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-08-27	"B"	 0.014700	 0.014700	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-08-27	"S"	 0.000000	 0.000600	"<"	""	NA	""	""	""	""	""
"CB5.4"	1990-09-10	"B"	 0.029100	 0.029100	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-09-10	"S"	 0.000000	 0.000600	"<"	""	NA	""	""	""	""	""
"CB5.4"	1990-09-24	"B"	 0.003600	 0.003600	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-09-24	"S"	 0.001200	 0.001200	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-10-15	"B"	 0.010700	 0.010700	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-10-15	"S"	 0.000000	 0.000600	"<"	""	NA	""	""	""	""	""
"CB5.4"	1990-11-15	"B"	 0.000000	 0.000600	"<"	""	NA	""	""	""	""	""
"CB5.4"	1990-11-15	"S"	 0.000900	 0.000900	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-12-10	"B"	 0.001200	 0.001200	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-12-10	"S"	 0.000000	 0.000600	"<"	""	NA	""	""	""	""	""
"CB5.4"	1991-01-15	"B"	 0.004200	 0.004200	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-01-15	"S"	 0.002400	 0.002400	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-02-11	"B"	 0.000700	 0.000700	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-02-11	"S"	 0.000000	 0.000600	"<"	""	NA	""	""	""	""	""
"CB5.4"	1991-03-12	"B"	 0.004900	 0.004900	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-03-12	"S"	 0.003600	 0.003600	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-04-09	"B"	 0.001400	 0.001400	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-04-09	"S"	 0.000800	 0.000800	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-04-22	"B"	 0.003400	 0.003400	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-04-22	"S"	 0.000000	 0.000600	"<"	""	NA	""	""	""	""	""
"CB5.4"	1991-05-06	"B"	 0.003800	 0.003800	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-05-06	"S"	 0.003200	 0.003200	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-05-21	"B"	 0.004300	 0.004300	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-05-21	"S"	 0.003100	 0.003100	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-06-05	"B"	 0.015000	 0.015000	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-06-05	"S"	 0.006900	 0.006900	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-06-17	"B"	 0.024200	 0.024200	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-06-17	"S"	 0.005600	 0.005600	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-07-09	"B"	 0.025000	 0.025000	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-07-09	"S"	 0.000900	 0.000900	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-07-22	"B"	 0.098400	 0.098400	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-07-22	"S"	 0.003200	 0.003200	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-08-05	"B"	 0.025900	 0.025900	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-08-05	"S"	 0.001700	 0.001700	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-08-21	"B"	 0.029600	 0.029600	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-08-21	"S"	 0.001200	 0.001200	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-09-04	"B"	 0.025100	 0.025100	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-09-04	"S"	 0.004200	 0.004200	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-09-17	"B"	 0.026500	 0.026500	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-09-17	"S"	 0.003900	 0.003900	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-10-15	"B"	 0.012200	 0.012200	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-10-15	"S"	 0.009300	 0.009300	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-11-06	"B"	 0.009300	 0.009300	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-11-06	"S"	 0.004800	 0.004800	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-12-02	"B"	 0.007800	 0.007800	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-12-02	"S"	 0.004800	 0.004800	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-01-07	"B"	 0.004900	 0.004900	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-01-07	"S"	 0.002400	 0.002400	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-02-11	"B"	 0.003100	 0.003100	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-02-11	"S"	 0.003100	 0.003100	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-03-17	"B"	 0.000000	 0.000600	"<"	""	NA	""	""	""	""	""
"CB5.4"	1992-03-17	"S"	 0.003100	 0.003100	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-04-14	"B"	 0.004600	 0.004600	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-04-14	"S"	 0.001800	 0.001800	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-04-28	"B"	 0.003000	 0.003000	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-04-28	"S"	 0.001400	 0.001400	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-05-11	"B"	 0.008300	 0.008300	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-05-11	"S"	 0.009300	 0.009300	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-05-27	"B"	 0.012200	 0.012200	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-05-27	"S"	 0.009200	 0.009200	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-06-08	"B"	 0.010000	 0.010000	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-06-08	"S"	 0.008700	 0.008700	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-06-23	"B"	 0.011300	 0.011300	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-06-23	"S"	 0.001200	 0.001200	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-07-13	"B"	 0.014200	 0.014200	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-07-13	"S"	 0.001200	 0.001200	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-07-20	"B"	 0.031300	 0.031300	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-07-20	"S"	 0.000000	 0.000600	"<"	""	NA	""	""	""	""	""
"CB5.4"	1992-08-11	"B"	 0.009900	 0.009900	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-08-11	"S"	 0.000000	 0.000600	"<"	""	NA	""	""	""	""	""
"CB5.4"	1992-08-24	"B"	 0.022200	 0.022200	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-08-24	"S"	 0.005500	 0.005500	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-09-08	"B"	 0.042200	 0.042200	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-09-08	"S"	 0.001900	 0.001900	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-09-21	"B"	 0.019600	 0.019600	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-09-21	"S"	 0.002900	 0.002900	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-10-07	"B"	 0.014700	 0.014700	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-10-07	"S"	 0.001000	 0.001000	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-11-18	"B"	 0.013200	 0.013200	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-11-18	"S"	 0.001600	 0.001600	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-12-08	"B"	 0.004300	 0.004300	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-12-08	"S"	 0.002500	 0.002500	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-01-05	"B"	 0.001600	 0.001600	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-01-05	"S"	 0.000600	 0.000600	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-02-09	"B"	 0.001300	 0.001300	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-02-09	"S"	 0.001600	 0.001600	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-03-10	"B"	 0.001300	 0.001300	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-03-10	"S"	 0.004900	 0.004900	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-04-13	"B"	 0.001500	 0.001500	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-04-13	"S"	 0.004500	 0.004500	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-04-26	"B"	 0.002200	 0.002200	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-04-26	"S"	 0.006100	 0.006100	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-05-10	"B"	 0.001800	 0.001800	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-05-10	"S"	 0.001200	 0.001200	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-05-24	"B"	 0.004400	 0.004400	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-05-24	"S"	 0.001300	 0.001300	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-06-14	"B"	 0.002500	 0.002500	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-06-14	"S"	 0.001900	 0.001900	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-06-29	"B"	 0.016800	 0.016800	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-06-29	"S"	 0.004100	 0.004100	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-07-12	"B"	 0.035200	 0.035200	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-07-12	"S"	 0.001800	 0.001800	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-07-27	"B"	 0.001700	 0.001700	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-07-27	"S"	 0.001100	 0.001100	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-08-09	"B"	 0.056800	 0.056800	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-08-09	"S"	 0.001500	 0.001500	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-08-23	"B"	 0.028200	 0.028200	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-08-23	"S"	 0.003700	 0.003700	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-09-14	"B"	 0.049100	 0.049100	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-09-14	"S"	 0.003600	 0.003600	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-09-28	"B"	 0.018200	 0.018200	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-09-28	"S"	 0.002000	 0.002000	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-10-13	"B"	 0.010900	 0.010900	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-10-13	"S"	 0.003200	 0.003200	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-11-15	"B"	 0.005100	 0.005100	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-11-15	"S"	 0.003200	 0.003200	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-12-06	"B"	 0.003100	 0.003100	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-12-06	"S"	 0.003800	 0.003800	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-01-05	"B"	 0.004200	 0.004200	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-01-05	"S"	 0.002600	 0.002600	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-02-08	"B"	 0.003300	 0.003300	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-02-08	"S"	 0.002200	 0.002200	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-03-07	"B"	 0.003400	 0.003400	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-03-07	"S"	 0.002000	 0.002000	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-04-05	"B"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-04-05	"S"	 0.001400	 0.001400	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-04-19	"B"	 0.004600	 0.004600	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-04-19	"S"	 0.003500	 0.003500	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-05-02	"B"	 0.002400	 0.002400	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-05-02	"S"	 0.001900	 0.001900	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-05-24	"B"	 0.002900	 0.002900	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-05-24	"S"	 0.002100	 0.002100	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-06-13	"B"	 0.004600	 0.004600	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-06-13	"S"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-06-29	"B"	 0.008100	 0.008100	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-06-29	"S"	 0.003700	 0.003700	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-07-12	"B"	 0.022200	 0.022200	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-07-12	"S"	 0.004600	 0.004600	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-07-25	"B"	 0.049200	 0.049200	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-07-25	"S"	 0.002800	 0.002800	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-08-15	"B"	 0.028000	 0.028000	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-08-15	"S"	 0.002400	 0.002400	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-08-30	"B"	 0.031600	 0.031600	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-08-30	"S"	 0.002500	 0.002500	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-09-13	"B"	 0.024500	 0.024500	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-09-13	"S"	 0.003000	 0.003000	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-09-27	"B"	 0.027700	 0.027700	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-09-27	"S"	 0.002200	 0.002200	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-10-17	"B"	 0.019200	 0.019200	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-10-17	"S"	 0.004700	 0.004700	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-11-14	"B"	 0.010000	 0.010000	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-11-14	"S"	 0.002600	 0.002600	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-12-12	"B"	 0.004700	 0.004700	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-12-12	"S"	 0.003800	 0.003800	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-01-09	"B"	 0.002100	 0.002100	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-01-09	"S"	 0.002500	 0.002500	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-02-14	"B"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-02-14	"S"	 0.002400	 0.002400	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-03-06	"B"	 0.003000	 0.003000	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-03-06	"S"	 0.001600	 0.001600	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-04-11	"B"	 0.001900	 0.001900	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-04-11	"S"	 0.001500	 0.001500	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-04-25	"B"	 0.003600	 0.003600	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-04-25	"S"	 0.001400	 0.001400	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-05-09	"B"	 0.003200	 0.003200	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-05-09	"S"	 0.002000	 0.002000	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-05-22	"B"	 0.004600	 0.004600	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-05-22	"S"	 0.001800	 0.001800	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-06-08	"B"	 0.003300	 0.003300	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-06-08	"S"	 0.002600	 0.002600	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-06-20	"B"	 0.004700	 0.004700	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-06-20	"S"	 0.003100	 0.003100	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-07-11	"B"	 0.023400	 0.023400	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-07-11	"S"	 0.003300	 0.003300	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-07-24	"B"	 0.049100	 0.049100	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-07-24	"S"	 0.002100	 0.002100	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-08-10	"B"	 0.016600	 0.016600	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-08-10	"S"	 0.015700	 0.015700	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-08-22	"B"	 0.027300	 0.027300	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-08-22	"S"	 0.002900	 0.002900	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-09-05	"B"	 0.019000	 0.019000	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-09-05	"S"	 0.002200	 0.002200	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-09-19	"B"	 0.015800	 0.015800	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-09-19	"S"	 0.005700	 0.005700	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-10-17	"B"	 0.014700	 0.014700	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-10-17	"S"	 0.002200	 0.002200	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-11-13	"B"	 0.002100	 0.002100	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-11-13	"S"	 0.002900	 0.002900	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-12-12	"B"	 0.001900	 0.001900	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-12-12	"S"	 0.000000	 0.000600	"<"	""	NA	""	""	""	""	""
"CB5.4"	1996-01-26	"B"	 0.011000	 0.011000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-01-26	"S"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-02-14	"B"	 0.005000	 0.005000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-02-14	"S"	 0.005000	 0.005000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-03-24	"B"	 0.005000	 0.005000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-03-24	"S"	 0.003000	 0.003000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-04-12	"B"	 0.002000	 0.002000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-04-12	"S"	 0.002000	 0.002000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-05-15	"B"	 0.003000	 0.003000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-05-15	"S"	 0.002000	 0.002000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-06-11	"B"	 0.017000	 0.017000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-06-11	"S"	 0.002000	 0.002000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-07-10	"B"	 0.018000	 0.018000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-07-10	"S"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-07-25	"B"	 0.019000	 0.019000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-07-25	"S"	 0.008000	 0.008000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-08-06	"B"	 0.059000	 0.059000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-08-06	"S"	 0.000000	 0.000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-08-27	"B"	 0.056000	 0.056000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-08-27	"S"	 0.003000	 0.003000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-09-10	"B"	 0.037000	 0.037000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-09-10	"S"	 0.000000	 0.000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-10-12	"B"	 0.006000	 0.006000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-10-12	"S"	 0.003000	 0.003000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-11-21	"B"	 0.009000	 0.009000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-11-21	"S"	 0.001000	 0.001000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-12-12	"B"	 0.001000	 0.001000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-12-12	"S"	 0.000000	 0.000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-01-15	"B"	 0.004000	 0.004000	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-01-15	"S"	 0.003000	 0.003000	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-02-12	"B"	 0.003000	 0.003000	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-02-12	"S"	 0.000000	 0.000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-03-05	"B"	 0.000000	 0.000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-03-05	"S"	 0.000000	 0.000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-04-03	"B"	 0.002000	 0.002000	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-04-03	"S"	 0.007000	 0.007000	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-05-13	"B"	 0.000400	 0.000400	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-05-13	"S"	-0.000300	-0.000300	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-06-10	"B"	 0.004500	 0.004500	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-06-10	"S"	-0.001000	-0.001000	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-07-14	"B"	 0.019800	 0.019800	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-07-14	"S"	 0.002300	 0.002300	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-07-28	"B"	 0.022100	 0.022100	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-07-28	"S"	 0.007000	 0.007000	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-08-11	"B"	 0.046200	 0.046200	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-08-11	"S"	 0.000700	 0.000700	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-08-26	"B"	 0.040300	 0.040300	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-08-26	"S"	 0.001400	 0.001400	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-09-09	"B"	 0.016600	 0.016600	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-09-09	"S"	 0.001700	 0.001700	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-10-14	"B"	 0.019600	 0.019600	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-10-14	"S"	 0.000100	 0.000100	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-11-18	"B"	 0.003400	 0.003400	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-11-18	"S"	 0.000300	 0.000300	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-12-10	"B"	 0.001000	 0.001000	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-12-10	"S"	 0.000300	 0.000300	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-01-13	"B"	 0.000900	 0.000900	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-01-13	"S"	 0.000000	 0.000900	"<"	""	NA	""	""	""	""	""
"CB5.4"	1998-02-10	"B"	 0.002500	 0.002500	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-02-10	"S"	 0.000900	 0.000900	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-03-24	"B"	 0.002400	 0.002400	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-03-24	"S"	 0.003700	 0.003700	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-04-07	"B"	 0.002300	 0.002300	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-04-07	"S"	 0.001900	 0.001900	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-05-19	"B"	 0.004600	 0.004600	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-05-19	"S"	 0.000000	 0.000900	"<"	""	NA	""	""	""	""	""
"CB5.4"	1998-06-02	"B"	 0.008600	 0.008600	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-06-02	"S"	 0.000000	 0.000900	"<"	""	NA	""	""	""	""	""
"CB5.4"	1998-07-08	"B"	 0.027200	 0.027200	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-07-08	"S"	 0.003800	 0.003800	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-07-21	"B"	 0.057200	 0.057200	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-07-21	"S"	 0.003800	 0.003800	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-08-07	"B"	 0.020800	 0.020800	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-08-07	"S"	 0.001700	 0.001700	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-08-18	"B"	 0.051300	 0.051300	" "	""	NA	""	""	""	""	""
