"station"	"date"	"layer"	"tdn..Data.values"	"tdn..Data.value2"	"tdn.remark.codes"	"tdn.value.codes"	"tdn.reporting.level"	"tdn.reporting.method"	"tdn.reporting.units"	"tdn.analyte.method"	"tdn.analyte.name"	"tdn.unique.code"
"CB5.1"	1999-11-01	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-12-06	"B"	0.37000	0.37000	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-12-06	"S"	0.34000	0.34000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-01-18	"B"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-01-18	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-02-14	"B"	0.31000	0.31000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-02-14	"S"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-03-13	"B"	0.27000	0.27000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-03-13	"S"	0.60000	0.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-04-10	"B"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-04-10	"S"	0.52000	0.52000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-04-24	"B"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-04-24	"S"	0.54000	0.54000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-05-08	"B"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-05-08	"S"	0.53000	0.53000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-05-24	"B"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-05-24	"S"	0.58000	0.58000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-06-12	"B"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-06-12	"S"	0.57000	0.57000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-07-10	"B"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-07-10	"S"	0.37000	0.37000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-07-24	"B"	0.53000	0.53000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-07-24	"S"	0.36000	0.36000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-08-07	"B"	0.61000	0.61000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-08-07	"S"	0.36000	0.36000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-08-21	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-08-21	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-09-11	"B"	0.49000	0.49000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-09-11	"S"	0.30000	0.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-10-10	"B"	0.48000	0.48000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-10-10	"S"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-11-13	"B"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-11-13	"S"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-12-11	"B"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-12-11	"S"	0.29000	0.29000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-01-11	"B"	0.25000	0.25000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-01-11	"S"	0.36000	0.36000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-02-12	"B"	0.31000	0.31000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-02-12	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-03-19	"B"	0.25000	0.25000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-03-19	"S"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-04-02	"B"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-04-02	"S"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-04-16	"B"	0.30000	0.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-04-16	"S"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-05-07	"B"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-05-07	"S"	0.56000	0.56000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-05-29	"B"	0.54000	0.54000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-05-29	"S"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-06-11	"B"	0.52000	0.52000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-06-11	"S"	0.30000	0.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-07-09	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-07-09	"S"	0.31000	0.31000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-07-23	"B"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-07-23	"S"	0.30000	0.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-08-13	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-08-13	"S"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-08-27	"B"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-08-27	"S"	0.31000	0.31000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-09-10	"B"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-09-10	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-10-15	"B"	0.45000	0.45000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-10-15	"S"	0.31000	0.31000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-11-13	"B"	0.29000	0.29000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-11-13	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-12-10	"B"	0.29000	0.29000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-12-10	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-01-08	"B"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-01-08	"S"	0.34000	0.34000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-02-13	"B"	0.30000	0.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-02-13	"S"	0.28000	0.28000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-03-11	"B"	0.29000	0.29000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-03-11	"S"	0.29000	0.29000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-04-08	"B"	0.31000	0.31000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-04-08	"S"	0.31000	0.31000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-04-22	"B"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-04-22	"S"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-05-06	"B"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-05-06	"S"	0.36000	0.36000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-05-20	"B"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-05-20	"S"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-06-17	"B"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-06-17	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-07-15	"B"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-07-15	"S"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-07-29	"B"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-07-29	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-08-12	"B"	0.59000	0.59000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-08-12	"S"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-08-26	"B"	0.52000	0.52000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-08-26	"S"	0.30000	0.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-09-16	"B"	0.54000	0.54000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-09-16	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-10-15	"B"	0.43000	0.43000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-10-15	"S"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-11-12	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-11-12	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-12-10	"B"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-12-10	"S"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-01-14	"B"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-01-14	"S"	0.68000	0.68000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-02-10	"B"	0.36000	0.36000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-02-10	"S"	0.68000	0.68000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-03-10	"B"	0.41000	0.41000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-03-10	"S"	0.63000	0.63000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-04-08	"B"	0.48000	0.48000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-04-08	"S"	1.02000	1.02000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-04-21	"B"	0.50000	0.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-04-21	"S"	0.76000	0.76000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-05-05	"B"	0.48000	0.48000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-05-05	"S"	0.71000	0.71000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-05-19	"B"	0.58000	0.58000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-05-19	"S"	0.57000	0.57000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-06-16	"B"	0.71000	0.71000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-06-16	"S"	0.49000	0.49000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-07-07	"B"	0.61000	0.61000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-07-07	"S"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-07-21	"B"	0.70000	0.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-07-21	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-08-04	"B"	0.78000	0.78000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-08-04	"S"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-08-18	"B"	0.67000	0.67000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-08-18	"S"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-09-15	"B"	0.54000	0.54000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-09-15	"S"	0.41000	0.41000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-09-24	"B"	0.50000	0.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-09-24	"S"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-10-06	"B"	0.65000	0.65000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-10-06	"S"	0.66000	0.66000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-11-17	"B"	0.50000	0.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-11-17	"S"	0.50000	0.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-12-16	"B"	0.41000	0.41000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-12-16	"S"	0.81000	0.81000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-01-13	"B"	0.45000	0.45000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-01-13	"S"	0.96000	0.96000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-02-17	"B"	0.43000	0.43000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-02-17	"S"	0.69000	0.69000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-03-15	"B"	0.50000	0.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-03-15	"S"	0.85000	0.85000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-04-12	"B"	0.56000	0.56000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-04-12	"S"	0.90000	0.90000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-04-26	"B"	0.70000	0.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-04-26	"S"	0.79000	0.79000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-05-10	"B"	0.91000	0.91000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-05-10	"S"	0.88000	0.88000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-05-24	"B"	0.61000	0.61000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-05-24	"S"	0.69000	0.69000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-06-07	"B"	0.56000	0.56000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-06-07	"S"	0.65000	0.65000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-06-22	"B"	0.70000	0.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-06-22	"S"	0.37000	0.37000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-07-06	"B"	0.59000	0.59000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-07-06	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-07-19	"B"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-07-19	"S"	0.27000	0.27000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-08-09	"B"	0.55000	0.55000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-08-09	"S"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-08-23	"B"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-08-23	"S"	0.28000	0.28000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-09-20	"B"	0.52000	0.52000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-09-20	"S"	0.61000	0.61000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-10-13	"B"	0.50000	0.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-10-13	"S"	0.56000	0.56000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-11-09	"B"	0.45000	0.45000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-11-09	"S"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-12-06	"B"	0.52000	0.52000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-12-06	"S"	0.60000	0.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-01-11	"B"	0.31000	0.31000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-01-11	"S"	0.70000	0.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-02-15	"B"	0.37000	0.37000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-02-15	"S"	0.68000	0.68000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-03-14	"B"	0.54000	0.54000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-03-14	"S"	0.57000	0.57000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-04-04	"B"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-04-04	"S"	0.78000	0.78000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-04-18	"B"	0.60000	0.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-04-18	"S"	1.04000	1.04000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-05-10	"B"	0.70000	0.70000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-05-10	"S"	0.81000	0.81000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-05-24	"B"	0.49000	0.49000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-05-24	"S"	0.69000	0.69000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-06-13	"B"	0.64000	0.64000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-06-13	"S"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-06-27	"B"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-06-27	"S"	0.28000	0.28000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-07-11	"B"	0.55000	0.55000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-07-11	"S"	0.26000	0.26000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-07-25	"B"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-07-25	"S"	0.29000	0.29000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-08-08	"B"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-08-08	"S"	0.27000	0.27000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-08-23	"B"	0.54000	0.54000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-08-23	"S"	0.37000	0.37000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-09-12	"B"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-09-12	"S"	0.28000	0.28000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-10-26	"B"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-10-26	"S"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-11-14	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-11-14	"S"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-12-12	"B"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-12-12	"S"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-01-10	"B"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-01-10	"S"	0.43000	0.43000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-02-07	"B"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-02-07	"S"	0.57000	0.57000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-03-06	"B"	0.37000	0.37000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-03-06	"S"	0.58000	0.58000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-04-03	"B"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-04-03	"S"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-04-18	"B"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-04-18	"S"	0.45000	0.45000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-05-08	"B"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-05-08	"S"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-05-22	"B"	0.50000	0.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-05-22	"S"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-06-05	"B"	0.54000	0.54000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-06-05	"S"	0.30000	0.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-06-19	"B"	0.49000	0.49000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-06-19	"S"	0.31000	0.31000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-07-11	"B"	0.53000	0.53000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-07-11	"S"	0.28000	0.28000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-07-25	"B"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-07-25	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-08-14	"B"	0.43000	0.43000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-08-14	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-08-28	"B"	0.37000	0.37000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-08-28	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-09-18	"B"	0.50000	0.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-09-18	"S"	0.29000	0.29000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-10-16	"B"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-10-16	"S"	0.29000	0.29000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-11-14	"B"	0.37000	0.37000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-11-14	"S"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-12-11	"B"	0.48000	0.48000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-12-11	"S"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-01-11	"B"	0.45000	0.45000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-01-11	"S"	0.45000	0.45000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-02-12	"B"	0.37000	0.37000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-02-12	"S"	0.56000	0.56000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-03-12	"B"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-03-12	"S"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-04-09	"B"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-04-09	"S"	0.66000	0.66000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-04-23	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-04-23	"S"	0.61000	0.61000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-05-08	"B"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-05-08	"S"	0.65000	0.65000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-05-21	"B"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-05-21	"S"	0.56000	0.56000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-06-04	"B"	0.61000	0.61000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-06-04	"S"	0.41000	0.41000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-06-18	"B"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-06-18	"S"	0.29000	0.29000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-07-09	"B"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-07-09	"S"	0.28000	0.28000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-07-23	"B"	0.37000	0.37000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-07-23	"S"	0.29000	0.29000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-08-06	"B"	0.50000	0.50000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-08-06	"S"	0.28000	0.28000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-08-20	"B"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-08-20	"S"	0.36000	0.36000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-09-17	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-09-17	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-10-15	"B"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-10-15	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-11-07	"B"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-11-07	"S"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-12-10	"B"	0.34000	0.34000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-12-10	"S"	0.36000	0.36000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-01-15	"B"	0.26000	0.26000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-01-15	"S"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-02-12	"B"	0.26000	0.26000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-02-12	"S"	0.49000	0.49000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-03-18	"B"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-03-18	"S"	1.06000	1.06000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-04-14	"B"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-04-14	"S"	0.56000	0.56000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-04-28	"B"	0.36000	0.36000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-04-28	"S"	0.60000	0.60000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-05-14	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-05-14	"S"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-05-27	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-05-27	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-06-09	"B"	0.63000	0.63000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-06-09	"S"	0.30000	0.30000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-06-23	"B"	0.49000	0.49000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-06-23	"S"	0.27000	0.27000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-07-07	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-07-07	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-07-21	"B"	0.49000	0.49000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-07-21	"S"	0.28000	0.28000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-08-11	"B"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-08-11	"S"	0.31000	0.31000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-08-25	"B"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-08-25	"S"	0.28000	0.28000	" "	""	NA	""	""	""	""	""
