"station"	"date"	"layer"	"do..Data.values"	"do..Data.value2"	"do.remark.codes"	"do.value.codes"	"do.reporting.level"	"do.reporting.method"	"do.reporting.units"	"do.analyte.method"	"do.analyte.name"	"do.unique.code"
"CB3.3C"	1992-01-07	"S"	12.200000	12.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-02-11	"B"	 9.700000	 9.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-02-11	"S"	12.900000	12.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-12	"B"	 7.100000	 7.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-12	"S"	10.300000	10.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-31	"B"	 7.500000	 7.500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-31	"S"	11.100000	11.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-15	"B"	 6.200000	 6.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-15	"S"	10.300000	10.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-28	"B"	 3.900000	 3.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-28	"S"	10.300000	10.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-12	"B"	 2.500000	 2.500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-12	"S"	16.600000	16.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-27	"B"	 1.900000	 1.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-27	"S"	 7.600000	 7.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-09	"B"	 0.800000	 0.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-09	"S"	 7.700000	 7.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-23	"B"	 0.600000	 0.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-23	"S"	 9.100000	 9.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-07	"B"	 0.300000	 0.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-07	"S"	 8.200000	 8.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-21	"B"	 0.000000	 0.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-21	"S"	 6.500000	 6.500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-12	"B"	 0.000000	 0.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-12	"S"	 8.200000	 8.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-25	"B"	 0.200000	 0.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-25	"S"	 9.600000	 9.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-09	"B"	 0.300000	 0.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-09	"S"	 8.400000	 8.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-28	"B"	 4.200000	 4.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-28	"S"	 6.500000	 6.500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-07	"B"	 4.800000	 4.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-07	"S"	10.000000	10.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-20	"B"	 3.400000	 3.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-20	"S"	 7.800000	 7.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-11-18	"B"	 5.200000	 5.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-11-18	"S"	10.700000	10.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-12-08	"B"	 6.000000	 6.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-12-08	"S"	11.000000	11.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-01-05	"B"	 9.300000	 9.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-01-05	"S"	11.900000	11.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-02-09	"B"	 9.200000	 9.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-02-09	"S"	11.600000	11.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-10	"B"	 8.800000	 8.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-10	"S"	11.900000	11.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-30	"B"	 9.300000	 9.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-30	"S"	13.100000	13.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-13	"B"	 6.800000	 6.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-13	"S"	10.400000	10.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-28	"B"	 4.800000	 4.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-28	"S"	10.000000	10.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-11	"B"	 1.700000	 1.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-11	"S"	12.300000	12.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-25	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-25	"S"	 9.600000	 9.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-15	"B"	 0.200000	 0.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-15	"S"	 9.100000	 9.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-29	"B"	 0.200000	 0.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-29	"S"	 6.500000	 6.500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-13	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-13	"S"	 9.600000	 9.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-27	"B"	 0.000000	 0.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-27	"S"	 7.000000	 7.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-10	"B"	 0.000000	 0.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-10	"S"	 9.600000	 9.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-24	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-24	"S"	 7.400000	 7.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-14	"B"	 1.100000	 1.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-14	"S"	 6.900000	 6.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-28	"B"	 2.300000	 2.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-28	"S"	 9.300000	 9.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-13	"B"	 2.400000	 2.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-13	"S"	 8.400000	 8.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-25	"B"	 3.900000	 3.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-25	"S"	 8.700000	 8.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-11-16	"B"	 5.300000	 5.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-11-16	"S"	11.800000	11.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-12-07	"B"	 7.500000	 7.500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-12-07	"S"	10.300000	10.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-01-06	"B"	 7.600000	 7.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-01-06	"S"	13.000000	13.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-08	"B"	 9.800000	 9.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-08	"S"	15.300000	15.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-23	"B"	 7.500000	 7.500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-23	"S"	14.200000	14.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-05	"B"	 5.200000	 5.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-05	"S"	12.100000	12.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-19	"B"	 2.400000	 2.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-19	"S"	10.100000	10.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-03	"B"	 1.300000	 1.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-03	"S"	 8.100000	 8.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-26	"B"	 1.600000	 1.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-26	"S"	10.000000	10.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-14	"B"	 0.400000	 0.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-14	"S"	 8.400000	 8.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-28	"B"	 1.100000	 1.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-28	"S"	10.000000	10.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-12	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-12	"S"	 8.400000	 8.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-26	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-26	"S"	 8.700000	 8.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-16	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-16	"S"	 7.100000	 7.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-30	"B"	 0.200000	 0.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-30	"S"	11.800000	11.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-13	"B"	 0.000000	 0.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-13	"S"	10.300000	10.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-27	"B"	 0.200000	 0.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-27	"S"	 8.400000	 8.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-12	"B"	 1.400000	 1.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-12	"S"	 7.300000	 7.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-24	"B"	 3.600000	 3.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-24	"S"	 9.500000	 9.500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-11-15	"B"	 3.900000	 3.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-11-15	"S"	11.800000	11.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-12-13	"B"	 7.100000	 7.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-12-13	"S"	11.200000	11.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-01-10	"B"	 7.500000	 7.500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-01-10	"S"	11.900000	11.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-02-14	"B"	 9.400000	 9.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-02-14	"S"	12.800000	12.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-07	"B"	 9.300000	 9.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-07	"S"	14.100000	14.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-21	"B"	 8.100000	 8.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-21	"S"	11.300000	11.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-11	"B"	 5.000000	 5.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-11	"S"	11.400000	11.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-25	"B"	 3.100000	 3.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-25	"S"	10.600000	10.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-09	"B"	 3.400000	 3.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-09	"S"	13.700000	13.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-23	"B"	 1.600000	 1.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-23	"S"	11.700000	11.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-06	"B"	 0.300000	 0.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-06	"S"	 6.600000	 6.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-20	"B"	 0.600000	 0.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-20	"S"	13.100000	13.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-11	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-11	"S"	 9.300000	 9.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-25	"B"	 0.000000	 0.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-25	"S"	10.100000	10.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-08	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-08	"S"	 8.900000	 8.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-22	"B"	 0.200000	 0.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-22	"S"	 9.900000	 9.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-06	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-06	"S"	 6.700000	 6.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-19	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-19	"S"	 7.700000	 7.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-03	"B"	 2.800000	 2.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-03	"S"	12.200000	12.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-17	"B"	 1.600000	 1.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-17	"S"	 8.400000	 8.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-11-16	"B"	 8.100000	 8.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-11-16	"S"	10.500000	10.500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-12-14	"B"	 7.400000	 7.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-12-14	"S"	12.000000	12.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-01-30	"B"	10.500000	10.500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-01-30	"S"	13.300000	13.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-02-14	"B"	10.800000	10.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-02-14	"S"	12.800000	12.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-03-12	"B"	 7.300000	 7.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-03-12	"S"	14.200000	14.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-09	"B"	 2.600000	 2.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-09	"S"	11.700000	11.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-23	"B"	 0.300000	 0.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-23	"S"	10.400000	10.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-14	"B"	 2.800000	 2.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-14	"S"	 9.500000	 9.500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-29	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-29	"S"	 8.500000	 8.500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-06-11	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-06-11	"S"	 8.100000	 8.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-09	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-09	"S"	 8.700000	 8.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-23	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-23	"S"	 8.200000	 8.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-06	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-06	"S"	11.000000	11.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-27	"B"	 0.000000	 0.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-27	"S"	 8.900000	 8.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-09-10	"B"	 0.200000	 0.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-09-10	"S"	10.200000	10.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-10-09	"B"	 6.700000	 6.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-10-09	"S"	 9.900000	 9.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-11-19	"B"	 5.200000	 5.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-11-19	"S"	10.400000	10.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-12-10	"B"	 6.200000	 6.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-12-10	"S"	11.600000	11.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-01-15	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-01-15	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-02-12	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-02-12	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-03-05	"B"	 4.700000	 4.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-03-05	"S"	11.400000	11.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-03	"B"	 8.600000	 8.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-03	"S"	11.000000	11.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-15	"B"	 3.800000	 3.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-15	"S"	 9.900000	 9.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-13	"B"	 1.000000	 1.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-13	"S"	 9.800000	 9.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-29	"B"	 1.600000	 1.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-29	"S"	 9.300000	 9.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-06-10	"B"	 0.800000	 0.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-06-10	"S"	13.900000	13.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-15	"B"	 0.200000	 0.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-15	"S"	 8.900000	 8.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-29	"B"	 0.400000	 0.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-29	"S"	 9.000000	 9.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-12	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-12	"S"	 8.100000	 8.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-26	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-26	"S"	 9.700000	 9.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-09-09	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-09-09	"S"	 6.900000	 6.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-10-16	"B"	 1.000000	 1.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-10-16	"S"	 6.900000	 6.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-11-18	"B"	 6.400000	 6.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-11-18	"S"	10.700000	10.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-12-09	"B"	 5.700000	 5.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-12-09	"S"	10.600000	10.600000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-01-07	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-01-07	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-02-10	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-02-10	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-03-24	"B"	 4.500000	 4.500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-03-24	"S"	11.000000	11.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-07	"B"	 4.300000	 4.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-07	"S"	 9.500000	 9.500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-21	"B"	 1.400000	 1.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-21	"S"	 9.800000	 9.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-05	"B"	 0.400000	 0.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-05	"S"	10.900000	10.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-19	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-19	"S"	10.700000	10.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-06-03	"B"	 0.200000	 0.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-06-03	"S"	 6.800000	 6.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-07	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-07	"S"	10.900000	10.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-21	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-21	"S"	11.200000	11.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-04	"B"	 0.200000	 0.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-04	"S"	10.700000	10.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-18	"B"	 0.200000	 0.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-18	"S"	 8.800000	 8.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-09-02	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-09-02	"S"	11.400000	11.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-10-14	"B"	 5.400000	 5.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-10-14	"S"	 7.400000	 7.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-11-17	"B"	 7.400000	 7.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-11-17	"S"	 9.500000	 9.500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-12-16	"B"	 6.200000	 6.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-12-16	"S"	 9.200000	 9.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-01-12	"B"	10.100000	10.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-01-12	"S"	11.200000	11.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-02-09	"B"	 8.000000	 8.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-02-09	"S"	13.300000	13.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-03-17	"B"	10.000000	10.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-03-17	"S"	13.700000	13.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-04-27	"B"	 5.000000	 5.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-04-27	"S"	11.300000	11.300000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-11	"B"	 1.700000	 1.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-11	"S"	11.500000	11.500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-25	"B"	 0.400000	 0.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-25	"S"	 9.900000	 9.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-06-08	"B"	 0.400000	 0.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-06-08	"S"	 9.100000	 9.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-07-07	"B"	 0.200000	 0.200000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-07-07	"S"	 9.900000	 9.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-07-20	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-07-20	"S"	 7.400000	 7.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-08-04	"B"	 0.100000	 0.100000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-08-04	"S"	 7.800000	 7.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-08-17	"B"	 0.900000	 0.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-08-17	"S"	 7.700000	 7.700000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-09-21	"B"	 2.900000	 2.900000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-09-21	"S"	 7.800000	 7.800000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-10-06	"B"	 4.400000	 4.400000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-10-06	"S"	 7.500000	 7.500000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-11-02	"B"	 4.000000	 4.000000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-11-02	"S"	 8.600000	 8.600000	" "	""	NA	""	""	""	""	""
