"station"	"date"	"layer"	"tn..Data.values"	"tn..Data.value2"	"tn.remark.codes"	"tn.value.codes"	"tn.reporting.level"	"tn.reporting.method"	"tn.reporting.units"	"tn.analyte.method"	"tn.analyte.name"	"tn.unique.code"
"CB5.1"	2000-04-10	"S"	0.732000	0.732000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-04-24	"B"	0.610000	0.610000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-04-24	"S"	0.813000	0.813000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-05-08	"B"	0.797000	0.797000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-05-08	"S"	0.831000	0.831000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-05-24	"B"	0.619000	0.619000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-05-24	"S"	0.751000	0.751000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-06-12	"B"	0.491100	0.491100	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-06-12	"S"	0.854000	0.854000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-07-10	"B"	0.616000	0.616000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-07-10	"S"	0.833000	0.833000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-07-24	"B"	0.594300	0.594300	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-07-24	"S"	0.701000	0.701000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-08-07	"B"	0.675400	0.675400	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-08-07	"S"	0.608000	0.608000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-08-21	"B"	0.541500	0.541500	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-08-21	"S"	0.620000	0.620000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-09-11	"B"	0.552300	0.552300	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-09-11	"S"	0.498000	0.498000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-10-10	"B"	0.576000	0.576000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-10-10	"S"	0.564000	0.564000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-11-13	"B"	0.381200	0.381200	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-11-13	"S"	0.533000	0.533000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-12-11	"B"	0.456000	0.456000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-12-11	"S"	0.423000	0.423000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-01-11	"B"	0.419000	0.419000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-01-11	"S"	0.461000	0.461000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-02-12	"B"	0.563000	0.563000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-02-12	"S"	0.433000	0.433000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-03-19	"B"	0.403000	0.403000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-03-19	"S"	0.527000	0.527000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-04-02	"B"	0.506000	0.506000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-04-02	"S"	0.612000	0.612000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-04-16	"B"	0.388600	0.388600	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-04-16	"S"	0.669000	0.669000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-05-07	"B"	0.523000	0.523000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-05-07	"S"	0.668000	0.668000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-05-29	"B"	0.578700	0.578700	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-05-29	"S"	0.557000	0.557000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-06-11	"B"	0.591600	0.591600	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-06-11	"S"	0.581000	0.581000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-07-09	"B"	0.574000	0.574000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-07-09	"S"	0.580000	0.580000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-07-23	"B"	0.623000	0.623000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-07-23	"S"	0.487000	0.487000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-08-13	"B"	0.513800	0.513800	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-08-13	"S"	0.515000	0.515000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-08-27	"B"	0.446800	0.446800	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-08-27	"S"	0.456000	0.456000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-09-10	"B"	0.436000	0.436000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-09-10	"S"	0.491000	0.491000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-10-15	"B"	0.552000	0.552000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-10-15	"S"	0.447000	0.447000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-11-13	"B"	0.416000	0.416000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-11-13	"S"	0.465000	0.465000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-12-10	"B"	0.395000	0.395000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-12-10	"S"	0.473000	0.473000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-01-08	"B"	0.406900	0.406900	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-01-08	"S"	0.437000	0.437000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-02-13	"B"	0.433000	0.433000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-02-13	"S"	0.391000	0.391000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-03-11	"B"	0.390000	0.390000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-03-11	"S"	0.407000	0.407000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-04-08	"B"	0.414000	0.414000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-04-08	"S"	0.460000	0.460000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-04-22	"B"	0.438300	0.438300	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-04-22	"S"	0.596000	0.596000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-05-06	"B"	0.612000	0.612000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-05-06	"S"	0.531000	0.531000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-05-20	"B"	0.473400	0.473400	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-05-20	"S"	0.491000	0.491000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-06-17	"B"	0.491000	0.491000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-06-17	"S"	0.550000	0.550000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-07-15	"B"	0.561300	0.561300	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-07-15	"S"	0.581000	0.581000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-07-29	"B"	0.502000	0.502000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-07-29	"S"	0.516000	0.516000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-08-12	"B"	0.700000	0.700000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-08-12	"S"	0.559000	0.559000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-08-26	"B"	0.605700	0.605700	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-08-26	"S"	0.432000	0.432000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-09-16	"B"	0.599100	0.599100	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-09-16	"S"	0.507000	0.507000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-10-15	"B"	0.516100	0.516100	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-10-15	"S"	0.543000	0.543000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-11-12	"B"	0.550700	0.550700	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-11-12	"S"	0.494000	0.494000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-12-10	"B"	0.546000	0.546000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-12-10	"S"	0.622000	0.622000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-01-14	"B"	0.573000	0.573000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-01-14	"S"	0.827000	0.827000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-02-10	"B"	0.599000	0.599000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-02-10	"S"	0.782000	0.782000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-03-10	"B"	0.817000	0.817000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-03-10	"S"	0.795000	0.795000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-04-08	"B"	0.912000	0.912000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-04-08	"S"	1.224000	1.224000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-04-21	"B"	1.258000	1.258000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-04-21	"S"	1.091000	1.091000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-05-05	"B"	1.071000	1.071000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-05-05	"S"	0.952000	0.952000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-05-19	"B"	1.059000	1.059000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-05-19	"S"	0.886000	0.886000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-06-16	"B"	0.858000	0.858000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-06-16	"S"	0.723000	0.723000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-07-07	"B"	0.653700	0.653700	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-07-07	"S"	0.769000	0.769000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-07-21	"B"	0.784900	0.784900	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-07-21	"S"	0.697000	0.697000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-08-04	"B"	0.836500	0.836500	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-08-04	"S"	0.804000	0.804000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-08-18	"B"	0.737600	0.737600	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-08-18	"S"	0.639000	0.639000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-09-15	"B"	0.612600	0.612600	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-09-15	"S"	0.957000	0.957000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-09-24	"B"	0.597500	0.597500	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-09-24	"S"	0.815000	0.815000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-10-06	"B"	0.741700	0.741700	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-10-06	"S"	0.910000	0.910000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-11-17	"B"	0.625000	0.625000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-11-17	"S"	0.839000	0.839000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-12-16	"B"	0.918000	0.918000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-12-16	"S"	1.018000	1.018000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-01-13	"B"	0.761000	0.761000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-01-13	"S"	1.142000	1.142000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-02-17	"B"	0.725000	0.725000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-02-17	"S"	0.822000	0.822000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-03-15	"B"	0.737000	0.737000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-03-15	"S"	0.972000	0.972000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-04-12	"B"	0.815000	0.815000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-04-12	"S"	1.126000	1.126000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-04-26	"B"	1.471000	1.471000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-04-26	"S"	0.963000	0.963000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-05-10	"B"	1.166000	1.166000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-05-10	"S"	1.137000	1.137000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-05-24	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-05-24	"S"	0.940000	0.940000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-06-07	"B"	0.848000	0.848000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-06-07	"S"	0.875000	0.875000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-06-22	"B"	0.972000	0.972000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-06-22	"S"	0.734000	0.734000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-07-06	"B"	0.722000	0.722000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-07-06	"S"	0.675000	0.675000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-07-19	"B"	0.539400	0.539400	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-07-19	"S"	0.514000	0.514000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-08-09	"B"	0.618400	0.618400	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-08-09	"S"	0.676000	0.676000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-08-23	"B"	0.474800	0.474800	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-08-23	"S"	0.808000	0.808000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-09-20	"B"	0.647000	0.647000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-09-20	"S"	0.780000	0.780000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-10-13	"B"	0.702000	0.702000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-10-13	"S"	0.761000	0.761000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-11-09	"B"	0.572000	0.572000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-11-09	"S"	0.685000	0.685000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-12-06	"B"	0.617500	0.617500	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-12-06	"S"	0.773000	0.773000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-01-11	"B"	0.713000	0.713000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-01-11	"S"	0.866000	0.866000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-02-15	"B"	0.689000	0.689000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-02-15	"S"	0.793000	0.793000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-03-14	"B"	1.027000	1.027000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-03-14	"S"	0.702000	0.702000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-04-04	"B"	0.789000	0.789000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-04-04	"S"	0.922000	0.922000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-04-18	"B"	1.195000	1.195000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-04-18	"S"	1.305000	1.305000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-05-10	"B"	0.937000	0.937000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-05-10	"S"	0.981000	0.981000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-05-24	"B"	0.840000	0.840000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-05-24	"S"	0.826000	0.826000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-06-13	"B"	0.732900	0.732900	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-06-13	"S"	0.688000	0.688000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-06-27	"B"	0.563000	0.563000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-06-27	"S"	0.662000	0.662000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-07-11	"B"	0.676000	0.676000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-07-11	"S"	0.509000	0.509000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-07-25	"B"	0.628000	0.628000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-07-25	"S"	0.553000	0.553000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-08-08	"B"	0.461200	0.461200	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-08-08	"S"	0.482000	0.482000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-08-23	"B"	0.599000	0.599000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-08-23	"S"	0.688000	0.688000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-09-12	"B"	0.411700	0.411700	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-09-12	"S"	0.459000	0.459000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-10-26	"B"	0.583000	0.583000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-10-26	"S"	0.543000	0.543000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-11-14	"B"	0.702000	0.702000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-11-14	"S"	0.608000	0.608000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-12-12	"B"	0.582000	0.582000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-12-12	"S"	0.712000	0.712000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-01-10	"B"	0.660000	0.660000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-01-10	"S"	0.561000	0.561000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-02-07	"B"	0.600000	0.600000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-02-07	"S"	0.782000	0.782000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-03-06	"B"	0.727000	0.727000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-03-06	"S"	0.797000	0.797000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-04-03	"B"	0.778000	0.778000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-04-03	"S"	0.713000	0.713000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-04-18	"B"	0.684000	0.684000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-04-18	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-05-08	"B"	0.525000	0.525000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-05-08	"S"	0.706000	0.706000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-05-22	"B"	0.638000	0.638000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-05-22	"S"	0.695000	0.695000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-06-05	"B"	0.634800	0.634800	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-06-05	"S"	0.570000	0.570000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-06-19	"B"	0.574700	0.574700	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-06-19	"S"	0.576000	0.576000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-07-11	"B"	0.640000	0.640000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-07-11	"S"	0.567000	0.567000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-07-25	"B"	0.484800	0.484800	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-07-25	"S"	0.704000	0.704000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-08-14	"B"	0.541000	0.541000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-08-14	"S"	0.577000	0.577000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-08-28	"B"	0.469500	0.469500	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-08-28	"S"	0.527000	0.527000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-09-18	"B"	0.579300	0.579300	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-09-18	"S"	0.524000	0.524000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-10-16	"B"	0.508000	0.508000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-10-16	"S"	0.617000	0.617000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-11-14	"B"	0.488000	0.488000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-11-14	"S"	0.592000	0.592000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-12-11	"B"	0.628000	0.628000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-12-11	"S"	0.720000	0.720000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-01-11	"B"	0.638000	0.638000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-01-11	"S"	0.670000	0.670000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-02-12	"B"	0.586000	0.586000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-02-12	"S"	0.701000	0.701000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-03-12	"B"	0.790000	0.790000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-03-12	"S"	0.625000	0.625000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-04-09	"B"	0.554000	0.554000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-04-09	"S"	0.805000	0.805000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-04-23	"B"	0.772000	0.772000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-04-23	"S"	0.843000	0.843000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-05-08	"B"	0.737000	0.737000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-05-08	"S"	0.911000	0.911000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-05-21	"B"	0.723000	0.723000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-05-21	"S"	0.741000	0.741000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-06-04	"B"	0.701600	0.701600	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-06-04	"S"	0.612000	0.612000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-06-18	"B"	0.603000	0.603000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-06-18	"S"	0.624000	0.624000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-07-09	"B"	0.532700	0.532700	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-07-09	"S"	0.689000	0.689000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-07-23	"B"	0.455200	0.455200	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-07-23	"S"	0.530000	0.530000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-08-06	"B"	0.563600	0.563600	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-08-06	"S"	0.486000	0.486000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-08-20	"B"	0.411800	0.411800	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-08-20	"S"	0.656000	0.656000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-09-17	"B"	0.541400	0.541400	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-09-17	"S"	0.478000	0.478000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-10-15	"B"	0.441400	0.441400	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-10-15	"S"	0.465000	0.465000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-11-07	"B"	0.564000	0.564000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-11-07	"S"	0.456000	0.456000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-12-10	"B"	0.447000	0.447000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-12-10	"S"	0.538000	0.538000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-01-15	"B"	0.606000	0.606000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-01-15	"S"	0.589000	0.589000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-02-12	"B"	0.547000	0.547000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-02-12	"S"	0.634000	0.634000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-03-18	"B"	0.699000	0.699000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-03-18	"S"	1.170000	1.170000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-04-14	"B"	0.506000	0.506000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-04-14	"S"	0.764000	0.764000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-04-28	"B"	0.526000	0.526000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-04-28	"S"	0.831000	0.831000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-05-14	"B"	0.674000	0.674000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-05-14	"S"	0.619000	0.619000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-05-27	"B"	0.551000	0.551000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-05-27	"S"	0.496000	0.496000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-06-09	"B"	0.702400	0.702400	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-06-09	"S"	0.604000	0.604000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-06-23	"B"	0.792000	0.792000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-06-23	"S"	0.677000	0.677000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-07-07	"B"	0.616000	0.616000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-07-07	"S"	0.627000	0.627000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-07-21	"B"	0.541100	0.541100	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-07-21	"S"	0.477000	0.477000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-08-11	"B"	0.538300	0.538300	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-08-11	"S"	0.560000	0.560000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-08-25	"B"	0.502000	0.502000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-08-25	"S"	0.514000	0.514000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-09-16	"B"	0.591900	0.591900	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-09-16	"S"	0.545000	0.545000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-10-20	"B"	0.728000	0.728000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-10-20	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-11-17	"B"	0.554000	0.554000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-11-17	"S"	0.447000	0.447000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-12-16	"B"	0.627000	0.627000	" "	""	NA	""	""	""	""	""
"CB5.1"	2008-12-16	"S"	0.414000	0.414000	" "	""	NA	""	""	""	""	""
"CB5.1"	2009-01-13	"B"	0.672000	0.672000	" "	""	NA	""	""	""	""	""
"CB5.1"	2009-01-13	"S"	0.568000	0.568000	" "	""	NA	""	""	""	""	""
