"","values","value2"
"1147",56.4,56.4
"1148",28.6,28.6
"1149",18.4,18.4
"1150",24.7,24.7
"1151",2.9,2.9
"1152",28.3,28.3
"1153",1.9,1.9
"1154",26.7,26.7
"1155",8.2,8.2
"1156",13.1,13.1
"1157",1.9,1.9
"1158",12.3,12.3
"1159",1,1
"1160",4.6,4.6
"1161",1.2,1.2
"1162",5.5,5.5
"1163",1.2,1.2
"1164",17.9,17.9
"1165",1.1,1.1
"1166",8.4,8.4
"1167",3.3,3.3
"1168",7.8,7.8
"1169",5.3,5.3
"1170",8.6,8.6
"1171",5.3,5.3
"1172",6.3,6.3
"1173",0,1
"1174",3.8,3.8
"1175",3.8,3.8
"1176",6.4,6.4
"1177",16.7,16.7
"1178",7.7,7.7
"1179",24.2,24.2
"1180",8.7,8.7
"1181",10.8,10.8
"1182",7.1,7.1
"1183",10.8,10.8
"1184",9.5,9.5
"1185",13.5,13.5
"1186",22.6,22.6
"1187",31.1,31.1
"1188",19.7,19.7
"1189",26,26
"1190",35.4,35.4
"1191",18.5,18.5
"1192",5.8,5.8
"1193",7.8,7.8
"1194",11.7,11.7
"1195",NA,NA
"1196",NA,NA
"1197",2.5,2.5
"1198",6.6,6.6
"1199",0,1
"1200",6.6,6.6
"1201",1.6,1.6
"1202",4.9,4.9
"1203",1.8,1.8
"1204",20,20
"1205",2.2,2.2
"1206",8.4,8.4
"1207",1.5,1.5
"1208",21.8,21.8
"1209",1.2,1.2
"1210",9.5,9.5
"1211",1.9,1.9
"1212",8.4,8.4
"1213",2,2
"1214",NA,NA
"1215",6,6
"1216",2.5,2.5
"1217",12.4,12.4
"1218",2.7,2.7
"1219",7.9,7.9
"1220",4.8,4.8
"1221",6.6,6.6
"1222",4.1,4.1
"1223",8.1,8.1
"1224",2.2,2.2
"1225",4.3,4.3
"1226",2.6,2.6
"1227",4,4
"1228",3.3,3.3
"1229",3.1,3.1
"1230",4.7,4.7
"1231",3.8,3.8
"1232",4.2,4.2
"1233",3,3
"1234",NA,NA
"1235",1,1
"1236",14.1,14.1
"1237",2.5,2.5
"1238",22.8,22.8
"1239",0,1
"1240",20,20
"1241",2.4,2.4
"1242",48.7,48.7
"1243",1.9,1.9
"1244",14.7,14.7
"1245",3.4,3.4
"1246",20.4,20.4
"1247",3.9,3.9
"1248",17.5,17.5
"1249",5.4,5.4
"1250",19.3,19.3
"1251",2.1,2.1
"1252",4.8,4.8
"1253",4.2,4.2
"1254",6.4,6.4
"1255",12,12
"1256",18.4,18.4
"1257",12.6,12.6
"1258",4.9,4.9
