"","values","value2"
"1002",0.0219,0.0219
"1003",0.03075,0.03075
"1004",0.024,0.024
"1005",0.04465,0.04465
"1006",0.0081,0.0081
"1007",0.04575,0.04575
"1008",0.0163,0.0163
"1009",0.03915,0.03915
"1010",0.0317,0.0317
"1011",0.027,0.027
"1012",0.0211,0.0211
"1013",0.0129,0.0129
"1014",0.0268,0.0268
"1015",0.0159,0.0159
"1016",0.0388,0.0388
"1017",NA,NA
"1018",0.0186,0.0186
"1019",0.0389,0.0389
"1020",0.00985,0.00985
"1021",0.0241,0.0241
"1022",0.01285,0.01285
"1023",0.0312,0.0312
"1024",0.026,0.026
"1025",0.019,0.019
"1026",0.03645,0.03645
"1027",0.0187,0.0187
"1028",0.02255,0.02255
"1029",0.0193,0.0193
"1030",0.01735,0.01735
"1031",0.0131,0.0131
"1032",0.0296,0.0296
"1033",0.0123,0.0123
"1034",0.05365,0.05365
"1035",0.0119,0.0119
"1036",0.05435,0.05435
"1037",0.0182,0.0182
"1038",0.03455,0.03455
"1039",0.0129,0.0129
"1040",0.01645,0.01645
"1041",0.0155,0.0155
"1042",0.008,0.008
"1043",0.0215,0.0215
"1044",0.0538,0.0538
"1045",0.055,0.055
"1046",0.01415,0.01415
"1047",0.0478,0.0478
"1048",0.01495,0.01495
"1049",0.0387,0.0387
"1050",0.00865,0.00865
"1051",0.018,0.018
"1052",0.009,0.009
"1053",0.012,0.012
"1054",0.00635,0.00635
"1055",0.0201,0.0201
"1056",0.0068,0.0068
"1057",0.0123,0.0123
"1058",0.03,0.042
"1059",0.005,0.017
"1060",0.08,0.09
"1061",0,0
"1062",NA,NA
"1063",NA,NA
"1064",-0.014,-0.014
"1065",0.012,0.012
"1066",0.009,0.014
"1067",0.012,0.012
"1068",0.014,0.019
"1069",0.008,0.013
"1070",0.005,0.005
"1071",0.014,0.014
"1072",0.0157,0.0157
"1073",0.0125,0.0125
"1074",0.0191,0.0191
"1075",0.018,0.018
"1076",0.0074,0.0074
"1077",0.0194,0.0194
"1078",0.0096,0.0096
"1079",0.0218,0.0218
"1080",0.0102,0.0102
"1081",0.0175,0.0175
"1082",0.0107,0.0107
"1083",0.0182,0.0182
"1084",0.0093,0.0093
"1085",0.0205,0.0205
"1086",0.01,0.01
"1087",0.0197,0.0197
"1088",0.0164,0.0164
"1089",0.0149,0.0149
"1090",0.0083,0.0083
"1091",0.014,0.014
"1092",0.0131,0.0131
"1093",0.0081,0.0081
"1094",0.0199,0.0199
"1095",0.0138,0.0138
"1096",0.0356,0.0356
"1097",0.0078,0.0078
"1098",0.0228,0.0228
"1099",0.0172,0.0172
"1100",0.0233,0.0233
"1101",0.0088,0.0088
"1102",0.0341,0.0341
"1103",0.0095,0.0095
"1104",0.101,0.101
"1105",0.0177,0.0177
"1106",0.0937,0.0937
"1107",0.0095,0.0095
"1108",0.021,0.021
"1109",0.0094,0.0094
"1110",0.0196,0.0196
"1111",0.0057,0.0057
"1112",0.0067,0.0067
"1113",0.0148,0.0148
"1114",0.0131,0.0131
"1115",0.0099,0.0099
"1116",0.0181,0.0181
"1117",0.0033,0.0033
"1118",0.019,0.019
"1119",0.0048,0.0048
"1120",0.0169,0.0169
"1121",0.0086,0.0086
"1122",0.0166,0.0166
"1123",0.0162,0.0162
"1124",0.0224,0.0224
"1125",0.016,0.016
"1126",0.0139,0.0139
"1127",0.0059,0.0059
"1128",0.0112,0.0112
"1129",0.003,0.003
"1130",0.015,0.015
"1131",0.005,0.005
"1132",0.014,0.014
"1133",0.012,0.012
"1134",0.009,0.009
"1135",0.009,0.009
"1136",0.015,0.015
"1137",0.035,0.035
"1138",0.02,0.02
"1139",0.073,0.073
"1140",0.018,0.018
"1141",0.024,0.024
"1142",0.01,0.01
"1143",0.017,0.017
"1144",0.007,0.007
"1145",0.025,0.025
"1146",0.011,0.011
"1147",0.031,0.031
"1148",0.011,0.011
"1149",0.04,0.04
"1150",0.012,0.012
"1151",0.017,0.017
"1152",0.012,0.012
"1153",0.013,0.013
"1154",0.021,0.021
"1155",0.023,0.023
"1156",0.024,0.024
"1157",0.008,0.008
"1158",0.031,0.031
"1159",0.007,0.007
"1160",0.012,0.012
"1161",0.008,0.008
"1162",0.019,0.019
"1163",0.003,0.003
"1164",0.037,0.037
"1165",0.01,0.01
"1166",0.018,0.018
"1167",0.011,0.011
"1168",0.021,0.021
"1169",0.0183,0.0183
"1170",0.0139,0.0139
"1171",0.0166,0.0166
"1172",0.0083,0.0083
"1173",0.0064,0.0064
"1174",0.0077,0.0077
"1175",0.0134,0.0134
"1176",0.0155,0.0155
"1177",0.0165,0.0165
"1178",0.0102,0.0102
"1179",0.0347,0.0347
"1180",0.0092,0.0092
"1181",0.0424,0.0424
"1182",0.0091,0.0091
"1183",0.0212,0.0212
"1184",0.0072,0.0072
"1185",0.0134,0.0134
"1186",0.012,0.012
"1187",0.038,0.038
"1188",0.0127,0.0127
"1189",0.0163,0.0163
"1190",0.0095,0.0095
"1191",0.0177,0.0177
"1192",0.0064,0.0064
"1193",0.0243,0.0243
"1194",0.0138,0.0138
"1195",0.01,0.01
"1196",0.0188,0.0188
"1197",0.0117,0.0117
"1198",0.0174,0.0174
"1199",0.006,0.006
"1200",0.0195,0.0195
"1201",0.0267,0.0267
"1202",0.0155,0.0155
"1203",0.009,0.009
"1204",0.0233,0.0233
"1205",0.01,0.01
"1206",0.0168,0.0168
"1207",0.012,0.012
"1208",0.019,0.019
"1209",0.0085,0.0085
"1210",0.0199,0.0199
"1211",0.0115,0.0115
"1212",0.0086,0.0086
"1213",0.0223,0.0223
"1214",0.0094,0.0094
"1215",NA,NA
"1216",0.0079,0.0079
"1217",0.0236,0.0236
"1218",0.0055,0.0055
"1219",0.0334,0.0334
